"","y.8.comps"
"(Intercept)",11.1314722880806
"750",-60.1980190378378
"752",-33.0174752361747
"754",-7.38621901129966
"756",5.70325591260509
"758",14.0207660379924
"760",22.6519720451139
"762",30.9906534892771
"764",35.7812706179172
"766",37.1030496647956
"768",36.9477510429938
"770",39.3461917002558
"772",35.8726100229653
"774",28.0359653182925
"776",21.503015624735
"778",18.1671104778898
"780",19.1707288786043
"782",21.0441691868387
"784",19.7229414072184
"786",18.7404759011263
"788",24.1321708071598
"790",33.5764549684654
"792",34.4134587546253
"794",35.4154187435446
"796",36.5205653974215
"798",37.6965476134899
"800",42.3852267030983
"802",47.5451609962231
"804",47.9928925662437
"806",50.4971645375422
"808",49.8866638308979
"810",52.8936873468522
"812",49.65579046649
"814",46.7764522422144
"816",40.6623512789308
"818",35.700677571578
"820",26.2758800230548
"822",13.4499220851315
"824",-3.49108193273737
"826",-14.3858431202203
"828",-19.5994012372705
"830",-30.4312747984366
"832",-34.5102116287927
"834",-31.9096106541189
"836",-28.3147191121608
"838",-27.1880442465112
"840",-26.0482645537543
"842",-23.8536425387467
"844",-21.7837309994938
"846",-22.9366988489716
"848",-28.4554172623836
"850",-35.9627025326056
"852",-47.2594883233605
"854",-58.1457679110763
"856",-67.1095888510333
"858",-75.5250294032701
"860",-83.7436859570895
"862",-90.8775006888679
"864",-96.776541366228
"866",-103.400086922626
"868",-112.815922444325
"870",-119.573218567813
"872",-122.226914763062
"874",-126.341364177335
"876",-130.869757602572
"878",-133.781377642868
"880",-132.368846943192
"882",-131.308145046184
"884",-129.696590351426
"886",-121.405459818831
"888",-109.316211344668
"890",-93.0099945951125
"892",-76.0055614822913
"894",-55.5422961334066
"896",-31.8298932314075
"898",-4.77595238123561
"900",21.5727999694015
"902",47.0806435356501
"904",69.499170481663
"906",86.1566948559316
"908",106.964524440556
"910",123.424311483844
"912",133.56269046921
"914",139.683321525723
"916",141.290971007154
"918",139.05803874748
"920",131.453654007991
"922",120.341660862052
"924",105.05866396231
"926",94.2012870818169
"928",80.7458948020357
"930",70.9912957939584
"932",59.6323468030188
"934",49.8703099844818
"936",40.0903640506092
"938",31.4218106019864
"940",16.9576568380315
"942",0.744437728930215
"944",-19.8754622157472
"946",-42.5046106521025
"948",-65.8154353879315
"950",-86.9710482231196
"952",-105.917627924456
"954",-118.402354535721
"956",-116.942075803545
"958",-106.739875674525
"960",-89.4020611483519
"962",-66.6330741940911
"964",-43.0237922379143
"966",-19.6876295998046
"968",2.51000235777146
"970",21.8052397132862
"972",39.7695631461991
"974",53.6611728786999
"976",65.229810181492
"978",73.9200957397942
"980",79.8667809802049
"982",75.5631889385217
"984",73.1981275667822
"986",68.4591455185154
"988",61.7953269038108
"990",51.1398862663226
"992",40.0606178431803
"994",28.8662095625962
"996",20.7906758637167
"998",11.6497264768498
"1000",2.92853165915342
"1002",-6.38080348517446
"1004",-16.2395558593684
"1006",-23.6635474063841
"1008",-29.6316631494318
"1010",-34.1132423786871
"1012",-39.9446153013242
"1014",-43.2993096585155
"1016",-45.493617950638
"1018",-45.8196989203995
"1020",-43.1948463816989
"1022",-42.5293471826758
"1024",-40.5152262334386
"1026",-36.6605924474544
"1028",-32.6093126659427
"1030",-26.5739859857815
"1032",-19.356282126793
"1034",-10.8511836401542
"1036",-2.57303047659344
"1038",4.53431593911814
"1040",13.2628801728596
"1042",21.9596827735177
"1044",32.2894675813032
"1046",43.3172315449551
"1048",52.8974011627499
"1050",62.3244576917753
"1052",71.0746040472508
"1054",81.264451267615
"1056",87.8041602931743
"1058",92.9816504666707
"1060",94.7204402097205
"1062",98.1000538755325
"1064",97.9277306176445
"1066",95.0306011041744
"1068",89.3089778455711
"1070",78.6013867741407
"1072",63.1561690341076
"1074",46.198646555469
"1076",31.8365251615781
"1078",16.153589291322
"1080",-4.28116777986689
"1082",-23.2699015081676
"1084",-42.0030093650451
"1086",-60.2406174706729
"1088",-77.7438968803017
"1090",-95.9085988044577
"1092",-110.717610746494
"1094",-124.095921427965
"1096",-140.126356233743
"1098",-165.79736316928
