"","y.7.comps"
"(Intercept)",12.062
"1100",-0.00359659770891084
"1102",-0.00360790475820429
"1104",-0.0037960994792918
"1106",-0.00426290322497806
"1108",-0.00457345950234905
"1110",-0.00466180842654438
"1112",-0.00475753623708933
"1114",-0.00462780920360034
"1116",-0.00434488664641402
"1118",-0.00445374303352127
"1120",-0.00493784134591986
"1122",-0.00552375183259741
"1124",-0.00600874554034966
"1126",-0.00645289187290552
"1128",-0.00681389532975344
"1130",-0.00715193877342662
"1132",-0.00762085104788494
"1134",-0.00816052262683467
"1136",-0.00852538287334383
"1138",-0.00877128312767659
"1140",-0.00874181783001031
"1142",-0.00828846137199239
"1144",-0.00727537266983847
"1146",-0.00560601416980922
"1148",-0.00336845818735253
"1150",-0.000389575858456568
"1152",0.00307594023324157
"1154",0.00672837450040042
"1156",0.00990149597893749
"1158",0.0131460400680178
"1160",0.0163786879521359
"1162",0.0187508190853591
"1164",0.0206831579429628
"1166",0.0221019601964263
"1168",0.0234081645257529
"1170",0.0249777074712457
"1172",0.0262259540447498
"1174",0.0276020781783257
"1176",0.0295100521111687
"1178",0.0312539395657579
"1180",0.0329134897331205
"1182",0.034464688362989
"1184",0.036017542667809
"1186",0.037626796179133
"1188",0.0389414028775194
"1190",0.0398777071448637
"1192",0.040364563597613
"1194",0.0409711425458584
"1196",0.0417304708304922
"1198",0.0416413371039536
"1200",0.041396179088283
"1202",0.0414069293582115
"1204",0.0409583056442323
"1206",0.0401996642681696
"1208",0.0392320536089383
"1210",0.0377768133970959
"1212",0.0352594253428004
"1214",0.0326702065052843
"1216",0.0310409734852238
"1218",0.0287108503326517
"1220",0.0257461743297632
"1222",0.0234984738431458
"1224",0.0214567708485939
"1226",0.0192808072655932
"1228",0.0170913655795526
"1230",0.0152407644930703
"1232",0.0137068539226998
"1234",0.0125658357144283
"1236",0.0114660530226627
"1238",0.0106539632109102
"1240",0.0101909547988035
"1242",0.00977214008170431
"1244",0.00928792360053237
"1246",0.0085557447417469
"1248",0.00834580107788793
"1250",0.00843686125009569
"1252",0.0078911427602286
"1254",0.00792361697376619
"1256",0.00827466939126584
"1258",0.00823216606052528
"1260",0.00799952603292146
"1262",0.00748546986770298
"1264",0.00708662274994121
"1266",0.00696808946205624
"1268",0.00675664158174712
"1270",0.0064785316625276
"1272",0.00639816137084503
"1274",0.00571096716466531
"1276",0.00487417598985644
"1278",0.00425981269363791
"1280",0.0036774909017014
"1282",0.00300396970833613
"1284",0.0023965399261749
"1286",0.00147194559582449
"1288",0.000355584939189639
"1290",-0.00058645196138364
"1292",-0.00168161785660597
"1294",-0.00268927727565292
"1296",-0.00387873169166096
"1298",-0.00489634539772369
"1300",-0.00621550059184328
"1302",-0.00737275141910195
"1304",-0.0085994108611085
"1306",-0.0104846938891178
"1308",-0.012420937553734
"1310",-0.0142572371262612
"1312",-0.016271691141783
"1314",-0.0178132245665012
"1316",-0.0193131185267775
"1318",-0.0216983872667757
"1320",-0.0249271148008779
"1322",-0.0270045302561983
"1324",-0.0287681883583213
"1326",-0.0307026798449116
"1328",-0.0310463180912846
"1330",-0.031021854689086
"1332",-0.0305093755751682
"1334",-0.0281580052185912
"1336",-0.0255884806770074
"1338",-0.024079286905654
"1340",-0.0232545070802585
"1342",-0.0215168556335444
"1344",-0.0199578081116376
"1346",-0.0183724664922088
"1348",-0.0165359735212126
"1350",-0.0153566468696057
"1352",-0.0149902093530621
"1354",-0.0149605372386112
"1356",-0.0144901826336253
"1358",-0.0142421808518583
"1360",-0.0146364876627371
"1362",-0.0146493331545521
"1364",-0.0151046919558016
"1366",-0.016165035891383
"1368",-0.0170053418567664
"1370",-0.0186038637586803
"1372",-0.0215716243882463
"1374",-0.0254909164475121
"1376",-0.029933268772271
"1378",-0.0340593369595905
"1380",-0.0375940658276919
"1382",-0.0410656404197032
"1384",-0.0443209925175557
"1386",-0.046331940630601
"1388",-0.0473325452525855
"1390",-0.0472984058452799
"1392",-0.0458150686601398
"1394",-0.0415060017016149
"1396",-0.0351867174096476
"1398",-0.0279576584458083
"1400",-0.0202660673735317
"1402",-0.0121037804604298
