"","Comp 1","Comp 2","Comp 3"
"1646",-0.0317369587490504,-0.0397745916450342,-0.0072124891190532
"1648",-0.0354184074165459,-0.037522350666421,-0.00440081816455312
"1650",-0.0385357599854935,-0.0349533516845572,-0.00138854155016889
"1652",-0.0410528289058093,-0.0322825710319386,0.00151453560574435
"1654",-0.0427960886358128,-0.029620406321134,0.00407730222272985
"1656",-0.0436510042064675,-0.0270201970840545,0.0061973297645019
"1658",-0.0437454978525847,-0.0244727460341457,0.00769265191188466
"1660",-0.0429824175904337,-0.0218265861890746,0.00840216119180751
"1662",-0.0409900235409616,-0.018669045925725,0.00869341598181116
"1664",-0.0375793564505836,-0.0147435568906607,0.00832321628453134
"1666",-0.0317477803138315,-0.00937727259685047,0.00729146207951212
"1668",-0.0222478363807903,-0.00193107123844331,0.00536963596486603
"1670",-0.00802011083008861,0.00787063848151646,0.00207613196289956
"1672",0.0105471478413719,0.0193265143600967,-0.0026307012278242
"1674",0.0298285005051549,0.0298534892883787,-0.00787058212048352
"1676",0.0453695061375957,0.0372228016804842,-0.012183163915032
"1678",0.055340294390755,0.0411150990015448,-0.0156182965487602
"1680",0.0603371551423133,0.0424473351334379,-0.0185877127406635
"1682",0.0616677867156487,0.0425102174105887,-0.0209705338943447
"1684",0.0602978112812382,0.0419573317416678,-0.0230364913723599
"1686",0.0563488119092565,0.0407016979154463,-0.0254128035438992
"1688",0.0500597176133525,0.0388277723263553,-0.0279534257886116
"1690",0.041870133920697,0.0364099818250108,-0.030335486203285
"1692",0.0325601076175831,0.0337422190357635,-0.0322135542979512
"1694",0.0230664442868067,0.0310923490294935,-0.0335044178357668
"1696",0.014036410122932,0.0285783223745329,-0.0343257195054396
"1698",0.00596459365736432,0.0265290130580881,-0.0345141298720792
"1700",-0.00123371788057377,0.0250450602860303,-0.0339794210386114
"1702",-0.00792655766363893,0.0239006295824981,-0.0328582647335102
"1704",-0.0141139516122067,0.0230375069409297,-0.0310815640338177
"1706",-0.0196622106677487,0.0223504416399548,-0.02908642772954
"1708",-0.0243975018185198,0.0216236574417224,-0.0276742989114708
"1710",-0.0277759716357714,0.0209224581897605,-0.0273876037160345
"1712",-0.0294510085093331,0.0200907621313313,-0.0288983950825272
"1714",-0.0292200291511549,0.0191210609055749,-0.0322846448601461
"1716",-0.0270120285020398,0.0179762300147316,-0.0372488245885956
"1718",-0.0230365965259779,0.0164933432940612,-0.043108091863072
"1720",-0.0175661495588801,0.0149104382757556,-0.0481954831083674
"1722",-0.0110989381005158,0.0135286891447565,-0.0505399660454352
"1724",-0.00421373977098564,0.0125897621959306,-0.0483224321346436
"1726",0.00197328707819213,0.0120457547681155,-0.0407388428817182
"1728",0.00594243048537075,0.0115635355753216,-0.0296153196413696
"1730",0.00752400228393281,0.0113822736409606,-0.0179551426051753
"1732",0.00727796625742185,0.0116929262777946,-0.00789563156089679
"1734",0.00564063562209978,0.0124233434605268,-0.000442184434236307
"1736",0.00296206667915001,0.0135652033940023,0.00424171072247768
"1738",-0.000748950144005848,0.0149658208938245,0.0062415171273996
"1740",-0.00547461388587057,0.0165290448614592,0.0058255053218818
"1742",-0.0110488612580212,0.0180296774668216,0.00345905758441604
"1744",-0.0170929478532409,0.0190867699607001,-0.000159728467404481
"1746",-0.0227983394247676,0.0196622533315006,-0.00400046999312048
"1748",-0.0278627645430688,0.0196951022088305,-0.0073137431351326
"1750",-0.0322398981639265,0.0192043049634298,-0.00978497049495506
"1752",-0.0356986977513102,0.0185594648264879,-0.0111557879583298
"1754",-0.038378460553913,0.0178442084504348,-0.0114884824728638
"1756",-0.0406158544910582,0.0170326407325163,-0.0109268858385554
"1758",-0.0424052066215959,0.0161788953754224,-0.00951326323444723
"1760",-0.0435265939950265,0.0153838838874172,-0.00735982830195934
"1762",-0.0438976018764351,0.0147542602973655,-0.00454833721521819
"1764",-0.0436059085135208,0.014226023025818,-0.00142482261891031
"1766",-0.0430531838101176,0.0135598979916734,0.00124853822059861
"1768",-0.0425153535096211,0.0127288943099047,0.00313557045713761
"1770",-0.042464786624735,0.0116845052811051,0.00415800219264579
"1772",-0.043263456032304,0.0103526622895747,0.00417349986118468
"1774",-0.0449178886472965,0.00875887007646725,0.00306901114334942
"1776",-0.0476590288735719,0.00661384436652468,0.00070893156594749
"1778",-0.0518536026057733,0.00356207333627985,-0.00300323848137014
"1780",-0.0576123007324622,-0.000801715378853559,-0.0082575923234799
"1782",-0.0645559146315234,-0.00650460695144914,-0.014790811450739
"1784",-0.0727783928296946,-0.0140541910607089,-0.0227513701521051
"1786",-0.0822934414052514,-0.0241865539496064,-0.0323335069855658
"1788",-0.0924202827078818,-0.0366894170903702,-0.043563997736058
"1790",-0.101793835782582,-0.0509634364700575,-0.055572144372848
"1792",-0.108201661635822,-0.0651505889441274,-0.0657099946470309
"1794",-0.110482540092636,-0.0771166844669026,-0.0717749545860736
"1796",-0.109222424549697,-0.0857110213542617,-0.0739968301837049
"1798",-0.105579546649114,-0.0909381163425849,-0.0732442451941304
"1800",-0.100824983409239,-0.0934096099816733,-0.070198113366169
"1802",-0.0964736804285273,-0.0942775461054252,-0.0665612374646252
"1804",-0.0939399421208891,-0.0940769177477094,-0.063344002474838
"1806",-0.0934801279019373,-0.093443900710872,-0.0614712550418775
"1808",-0.094856634011975,-0.092657911095976,-0.0610731038109864
"1810",-0.0981688707940867,-0.090948220751864,-0.0618733853955765
"1812",-0.102442152185263,-0.0871184985054673,-0.062645555932588
"1814",-0.105549150863808,-0.0802303103702588,-0.0622682889426823
"1816",-0.105588654321056,-0.0707849989445444,-0.0606638204437645
"1818",-0.102709210257311,-0.0599902473259217,-0.0577643997285812
"1820",-0.0978725957801766,-0.0486275560018618,-0.0531865102849632
"1822",-0.0919110319066659,-0.037878141316156,-0.0479610071089871
"1824",-0.0855840551344722,-0.028495056519706,-0.0431703000839309
"1826",-0.0791802312674548,-0.0200607755914753,-0.0389602114144075
"1828",-0.0729263609838959,-0.0122739045672906,-0.0352535462230687
"1830",-0.0671541530417743,-0.0052261237021074,-0.0316911875446489
"1832",-0.061756319803837,0.00117018174563957,-0.0281562734101225
"1834",-0.0566411664804746,0.00703066422402316,-0.0243883240740539
"1836",-0.0522375262377071,0.0119194145933511,-0.0208034007644005
"1838",-0.0488644359455061,0.0154284353803227,-0.0183005535094978
"1840",-0.0461407485241541,0.0179636401720789,-0.0167555643078939
"1842",-0.0437729566854489,0.0199906184157815,-0.0156004208207395
"1844",-0.0417197213321042,0.0217547180506994,-0.0145771985138659
"1846",-0.0398752830767382,0.0235345282514981,-0.0135281857536525
"1848",-0.0381782319305883,0.0254814591838918,-0.0124769111663622
"1850",-0.0365912983111218,0.0276628755296631,-0.0114051590787183
"1852",-0.0351031861980149,0.0300719711284121,-0.0101896200856324
"1854",-0.0337500282737733,0.0325418078149533,-0.00899237149508263
"1856",-0.0325039875882416,0.0349150282798823,-0.00797932954939314
"1858",-0.0312607313283547,0.0371194204659736,-0.00718186295832452
"1860",-0.0299190396724486,0.0391235369861336,-0.00671673456460453
"1862",-0.0283738896046176,0.0409510935040257,-0.00668972282918947
"1864",-0.026612224758855,0.0425851462681311,-0.00719752686913246
"1866",-0.024669238731623,0.0439859479980349,-0.00832106370592234
"1868",-0.0225333648785258,0.0451446894493099,-0.0100708716392872
"1870",-0.0201720902082276,0.046067095110855,-0.0124163414093157
"1872",-0.0175684013266618,0.0467382320575537,-0.0153145334028508
"1874",-0.0147160698215684,0.0471228375588471,-0.0187151443036513
"1876",-0.0116253704435625,0.0471807080734103,-0.0225487240575341
"1878",-0.00835073957320026,0.0468624381269575,-0.0267229905830367
"1880",-0.00496686904033643,0.0461517515302641,-0.0310742263033425
"1882",-0.00154642051583519,0.0451043237692065,-0.0353532957266926
"1884",0.00182037861437026,0.0437933498938556,-0.0393490991981107
"1886",0.00502598908895749,0.0422760744718484,-0.0429458016643043
"1888",0.00797567064038173,0.0406125897894235,-0.0460759100591023
"1890",0.0106404328274996,0.0388791943683269,-0.0486675111902283
"1892",0.0130229352382831,0.0371607499856769,-0.0506378113720528
"1894",0.0150903169155554,0.0355142957429199,-0.0519534093721875
"1896",0.0168159124559395,0.0339749662674499,-0.0526319732578385
"1898",0.0182095455620681,0.0325748172293067,-0.0527197002214276
"1900",0.0193138175753449,0.0313385730144752,-0.052253539560938
"1902",0.0202063809904695,0.0303072865472682,-0.0512237396358572
"1904",0.0209598187161208,0.0294949623911695,-0.0496816640941147
"1906",0.0216739963442281,0.0288407094313357,-0.0478454418592167
"1908",0.0224798917778333,0.0281916418492491,-0.0461074977975951
"1910",0.0235793720116449,0.0274928218754868,-0.0448148012266694
"1912",0.0252394906701192,0.0268351248306302,-0.0440030807136817
"1914",0.0275818831740694,0.0261456384053938,-0.043773767077649
"1916",0.0308109058136996,0.0252627530846781,-0.0443633572401806
"1918",0.0352932691593222,0.0242083851244426,-0.0456283666213862
"1920",0.0408073441738202,0.0226225463194599,-0.0479662778729453
"1922",0.0469964959156651,0.0199450568164048,-0.051320197086346
"1924",0.0536286089386967,0.0162471843564457,-0.0541819683227205
"1926",0.0594854286058089,0.0116529378795984,-0.0548122324368834
"1928",0.0620839898512107,0.00546164288458872,-0.0518388059366264
"1930",0.0589940591654487,-0.00250663983345887,-0.0449922957572271
"1932",0.0513412659947714,-0.00990384843074243,-0.0349265061969301
"1934",0.0424152677568121,-0.0147716083624336,-0.0231522543243713
"1936",0.0337374334839519,-0.017697687848273,-0.0115194914790547
"1938",0.0256446772088805,-0.0196524258923376,-0.00124393678289544
"1940",0.018535895934689,-0.0208894249936359,0.00794776539586435
"1942",0.0119790517522911,-0.0220127454918193,0.0157926257348732
"1944",0.00625152190846069,-0.022884825193494,0.0228140786901466
"1946",0.00154332994989604,-0.0231697379512262,0.0292359808328201
"1948",-0.00223236756870737,-0.0228201551297446,0.0351186953317843
"1950",-0.00539176755588633,-0.0223786585736168,0.0401896757507767
"1952",-0.00824586024179974,-0.0221893401300129,0.0442871553962488
"1954",-0.0106889275875734,-0.0221000956878298,0.0476557594327141
"1956",-0.0125405078475803,-0.0219943870146939,0.050317660304095
"1958",-0.0138692443224703,-0.0218912112054258,0.0523111062665052
