"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10"
"1100",0.650133317631947,1.1133089637568,1.07485656351586,1.03537376089547,1.01220767077565,0.997053304695646,0.990082163066347,0.9942974604511,0.990628493101088,0.987545161048228
"1102",0.650133317631777,1.11330896375697,1.07485656351599,1.0353737608956,1.01220767077578,0.997053304695768,0.990082163066504,0.994297460451211,0.990628493101202,0.987545161048341
"1104",0.650133317632093,1.11330896375668,1.07485656351577,1.03537376089538,1.01220767077557,0.997053304695563,0.990082163066292,0.994297460451004,0.990628493100997,0.987545161048136
"1106",0.65013331763206,1.11330896375671,1.0748565635158,1.03537376089541,1.0122076707756,0.997053304695589,0.990082163066305,0.994297460451041,0.990628493101031,0.98754516104817
"1108",0.650133317632037,1.11330896375671,1.07485656351578,1.0353737608954,1.01220767077559,0.997053304695576,0.990082163066304,0.994297460451041,0.99062849310103,0.987545161048169
"1110",0.650133317631795,1.11330896375681,1.07485656351588,1.03537376089549,1.01220767077568,0.997053304695667,0.990082163066374,0.994297460451135,0.990628493101117,0.987545161048257
"1112",0.673694292861184,1.13935724305334,1.09218526530908,1.05790701615476,1.03715136214862,1.02077323837434,1.01511849203337,1.01699337401084,1.01294473335742,1.00979189091666
"1114",0.666142997912635,1.11145291864128,1.06760582962942,1.03602792223623,1.02353117524552,1.00733194355928,1.01261443006369,1.02038969261448,1.01735544905681,1.01418907820276
"1116",0.659147688477033,1.0784542474362,1.04081515646914,1.00777502530864,0.995552876187605,0.979791514829348,0.992952844353442,1.00616065203296,1.00424607234439,1.00112097327174
"1118",0.667800981017524,1.05517079183273,1.02435537821226,0.98891157849156,0.972124540921675,0.956721568946613,0.969772376999205,0.987275264387122,0.985877005634476,0.982821140668608
"1120",0.682440547342567,1.05063013626648,1.0238136079053,0.98654725629124,0.96600747654561,0.950849229846614,0.960185962614312,0.978934399385527,0.977251545083715,0.974254732439087
"1122",0.706562310015718,1.0554199497187,1.02951989172145,0.991323720910843,0.969093873234296,0.954054954196938,0.958654580751822,0.976231951864832,0.974055106805334,0.971110838372824
"1124",0.741678129365863,1.05811898253276,1.0326560187977,0.994048713225687,0.971362269703297,0.956398186305861,0.956952647962996,0.972416533496359,0.969771303677207,0.966863345948575
"1126",0.779248932436975,1.05905025910484,1.03365434665088,0.995024889709264,0.972316219466676,0.957339079112084,0.955351204884878,0.9683421502256,0.9652967995646,0.962403588518786
"1128",0.817283636527145,1.0592154168279,1.03357649834662,0.995288988181591,0.972562381051875,0.957489294275174,0.953651163013307,0.964009788901611,0.960639816472577,0.957768179644689
"1130",0.858869930101329,1.05821296857714,1.03254123959127,0.994890267420626,0.972221750271158,0.957055533673484,0.951078267791924,0.958474090025386,0.954805392838786,0.951970935234405
"1132",0.911025055768902,1.05542994700341,1.03024824207485,0.99351847388007,0.971115325178546,0.955863862945282,0.94752444444295,0.950859147031785,0.946887630497207,0.944100254485088
"1134",0.990381642240068,1.04834260393767,1.02482839115982,0.989419151182992,0.967694935600796,0.952389753854303,0.94160833976429,0.939202373498321,0.934959707198568,0.932210118971046
"1136",1.12773988063206,1.03518251370874,1.01519133681484,0.981715468302522,0.961386095352413,0.946139322012409,0.932984282173125,0.924114127800586,0.9198225781398,0.917135490205402
"1138",1.3988039888536,1.03877300581569,1.02058549882098,0.989501845500187,0.972390270136547,0.957285127948911,0.952299256784473,0.944600252850671,0.942781258708185,0.940129088156698
"1140",1.35045967158275,1.33202712683381,1.26117210555951,1.21775009791304,1.19969114781325,1.18290123942822,1.24637183322317,1.3107904826044,1.32015336824614,1.31631966436339
"1142",0.155492324519334,1.31060551345686,1.24039359809353,1.19236533068735,1.16690437258906,1.14957839097284,1.18717464771588,1.24209049861244,1.2450166808321,1.24116188175726
"1144",0.267820084828273,1.22896333109464,1.17344240152582,1.12861934048704,1.10300265993428,1.08603543924784,1.10136214950131,1.1342260918833,1.13327700294544,1.12975038735806
"1146",0.444508831468418,1.18881875781692,1.14119397569805,1.09825153057631,1.07317842301964,1.05645313790111,1.06189710989015,1.08388997136544,1.08130839792941,1.07795936114084
"1148",0.54643259354351,1.16330945594906,1.12079928770272,1.07914964834273,1.05464949756525,1.03811021865945,1.03829806035258,1.05365225490792,1.05023463717749,1.04700124800843
"1150",0.619504518025754,1.14300681131886,1.10439788981004,1.06390489475591,1.04001379201901,1.02363661619626,1.02064479330619,1.03123504517239,1.02735455422166,1.02420301054842
"1152",0.681894040421468,1.12232215854109,1.08766277599787,1.04824100125722,1.02496508597533,1.00879215970057,1.00350392272567,1.01078117265949,1.0066210105479,1.00354522285091
"1154",0.736259136360119,1.10223842007558,1.07153055328586,1.03302095665447,1.01029971101071,0.99434835281897,0.987458490025541,0.992369612319906,0.988064605351041,0.985057635190582
"1156",0.786548392597769,1.08172366188303,1.05525666534593,1.01760459976247,0.995440221096963,0.979722545977198,0.971948089948214,0.974801463106666,0.970468386199781,0.967512651398904
"1158",0.838143878313527,1.06003063276452,1.03840052792816,1.00157851141035,0.979963554959102,0.964502434762135,0.956036837397352,0.957222154669273,0.952921086516496,0.950009145624653
"1160",0.893417039715741,1.03946358883351,1.02296889024339,0.986755146848379,0.965611116207471,0.950399977315219,0.941253656623451,0.94116481620927,0.936925520497353,0.934059061891615
"1162",0.949181786360571,1.02118997140705,1.01011509459643,0.974229547185508,0.953452729520982,0.938460479238491,0.928942310416123,0.927575078041415,0.923437632356228,0.920614700294161
"1164",0.999372766964406,1.00489353942152,0.99982978829833,0.964088972146112,0.943542381005915,0.928764054393621,0.919055717256661,0.916519188677817,0.91250580174008,0.90973416643074
"1166",1.04069747774189,0.988851868164335,0.990504355129184,0.955082292327712,0.93480103196174,0.920247674112325,0.910549782172688,0.907449518919642,0.903526181067526,0.900861085264049
"1168",1.07907344488256,0.974461387212726,0.980718382735465,0.946832137058799,0.927209481590985,0.912836692548601,0.903451261731081,0.900065448238797,0.89623204033699,0.893737459187632
"1170",1.13912216638547,0.962598595143746,0.972047510597338,0.94096535525073,0.921295316390418,0.907124135880553,0.897372540115845,0.893695751989336,0.889991841181601,0.887828637583062
"1172",1.26569959623174,0.968256356973103,0.983163312235911,0.952656430109833,0.930974015302124,0.916831652055032,0.906087475530518,0.902137013275117,0.898609249059004,0.897299124149748
"1174",1.49216914314246,1.06344706023597,1.07116474532207,1.03613804888499,1.01618943146576,1.00080702384547,0.987741690905384,0.983630110940341,0.980404442574245,0.980548894868733
"1176",1.82065457137436,1.33837862755354,1.31235896885527,1.26587366456127,1.25131554710048,1.23185791815597,1.21482327656484,1.20664688464447,1.20368003845421,1.20390987497036
"1178",2.12859146426801,1.67828846645886,1.6140598705648,1.55499653719676,1.53150308812326,1.50721171453326,1.48644326872739,1.47067121074329,1.46691079841203,1.46503087871667
"1180",2.27077385501914,1.80409367279483,1.72305996782393,1.65879661719169,1.62573838299073,1.60011239895487,1.57846596507195,1.56025413143518,1.55490843219132,1.55165269441306
"1182",2.21267995464322,1.68034941115586,1.60516538395594,1.54452103661904,1.51091014966447,1.48707775310114,1.46757351576295,1.45044787940529,1.44495955729377,1.44118830399754
"1184",2.00326900232226,1.44883816218544,1.38930713407835,1.33778180686994,1.30723623375434,1.28660546688742,1.2716367514926,1.25671482228478,1.251967005299,1.24855398607362
"1186",1.77898717467889,1.26476971153002,1.2195381901711,1.17703999514715,1.1523301857138,1.13425339068947,1.12478527559083,1.11174351272034,1.10729904727046,1.10422931293302
"1188",1.63783927596839,1.17375688903754,1.13921142534401,1.10093721415249,1.07918103294838,1.06220454802091,1.05277057161917,1.0412875349598,1.03681963277767,1.03390810892572
"1190",1.54820620279323,1.12354687349154,1.09836812549429,1.0616900861659,1.04021805233479,1.02375655187527,1.01219320343082,1.00197870910236,0.997675499623692,0.994949083925118
"1192",1.47169309998244,1.08543285823118,1.06721401023149,1.03212089500096,1.01089848469534,0.994881652408253,0.98267999043603,0.973333517112098,0.969175554704161,0.966579563605531
"1194",1.42663989674434,1.06441929645089,1.05058099810043,1.01632197250844,0.995190884578996,0.979423307727557,0.966693427071606,0.958015366469795,0.95396185263906,0.951399627977937
"1196",1.41699860371464,1.05848264355308,1.04708123416866,1.01312165104554,0.993468458779198,0.977772381135949,0.965208044842064,0.95581474502733,0.952132970277135,0.949402133947665
