"","y.7.comps"
"(Intercept)",24.4923112098397
"1100",0.549010668178127
"1102",0.545226352148136
"1104",0.521907999981332
"1106",0.48203488116885
"1108",0.453557509352618
"1110",0.431196633798865
"1112",0.402513126609992
"1114",0.381777000125848
"1116",0.367725169124228
"1118",0.339657107221363
"1120",0.295544905161119
"1122",0.243288147761515
"1124",0.190512660610619
"1126",0.133258902550485
"1128",0.0728527423647479
"1130",0.00746485152859309
"1132",-0.0669320377134636
"1134",-0.145284591631985
"1136",-0.218881106930758
"1138",-0.286365697596968
"1140",-0.341368973782774
"1142",-0.379959877162121
"1144",-0.396890952671323
"1146",-0.390064416399758
"1148",-0.364414022228891
"1150",-0.321060893831609
"1152",-0.264808353249384
"1154",-0.200900034906556
"1156",-0.142143251989327
"1158",-0.0798771018858475
"1160",-0.0164798587375423
"1162",0.0339874820052193
"1164",0.0797126875180842
"1166",0.119064770039501
"1168",0.15521617010014
"1170",0.194409481234989
"1172",0.229403082472922
"1174",0.265575274217138
"1176",0.30863681360407
"1178",0.347514710882295
"1180",0.383145887119121
"1182",0.416774606432427
"1184",0.448303696603686
"1186",0.47866818836243
"1188",0.504769152688408
"1190",0.525232964041732
"1192",0.540561932810996
"1194",0.556840580010986
"1196",0.573520148498984
"1198",0.580329676719797
"1200",0.585120312274329
"1202",0.593267153015931
"1204",0.594854942039808
"1206",0.590739834458063
"1208",0.582855209921208
"1210",0.567664808837258
"1212",0.536206552541947
"1214",0.501101926413404
"1216",0.47626708797151
"1218",0.440765623375567
"1220",0.395109793672626
"1222",0.358178883061822
"1224",0.324340823562397
"1226",0.288736689951558
"1228",0.254613904253312
"1230",0.223796541238775
"1232",0.19727670224731
"1234",0.178800590435334
"1236",0.161567166267286
"1238",0.149200675609255
"1240",0.142064943878361
"1242",0.135182218389929
"1244",0.128708050371187
"1246",0.119602258271372
"1248",0.116584187662767
"1250",0.117305790895264
"1252",0.10856376455123
"1254",0.107242113887799
"1256",0.109466248671983
"1258",0.106757522959763
"1260",0.101899082938667
"1262",0.0901117125757115
"1264",0.0779901993879556
"1266",0.0695884240306931
"1268",0.0581589011102793
"1270",0.0434379196486075
"1272",0.0303469002368891
"1274",0.00765729091343866
"1276",-0.0188785655042766
"1278",-0.0441800637288372
"1280",-0.0697307938914208
"1282",-0.0975158810086816
"1284",-0.126708693864523
"1286",-0.160170568724079
"1288",-0.196023306800557
"1290",-0.229740320219244
"1292",-0.265069817938885
"1294",-0.299783888400404
"1296",-0.335146527229875
"1298",-0.368233167908059
"1300",-0.405654380427246
"1302",-0.44161597694553
"1304",-0.478351552383902
"1306",-0.518557754192551
"1308",-0.55555637084472
"1310",-0.591995395355226
"1312",-0.629918458992479
"1314",-0.662613661444192
"1316",-0.692240854699688
"1318",-0.726803799758306
"1320",-0.766395209550674
"1322",-0.798012912216229
"1324",-0.828496613318494
"1326",-0.860206355254458
"1328",-0.883083549442412
"1330",-0.904787272765562
"1332",-0.924426308259288
"1334",-0.933112377827556
"1336",-0.937769233390014
"1338",-0.946899826269953
"1340",-0.958881591530532
"1342",-0.961216356156542
"1344",-0.9638686983603
"1346",-0.964401869998969
"1348",-0.959765504963371
"1350",-0.960284247239838
"1352",-0.967715295874485
"1354",-0.978661283193328
"1356",-0.987208147928082
"1358",-1.00033104550922
"1360",-1.02216405912817
"1362",-1.04363827149721
"1364",-1.0752101021625
"1366",-1.11699521253571
"1368",-1.16270805734148
"1370",-1.22278303114751
"1372",-1.30427664575027
"1374",-1.40392404186015
"1376",-1.51275638710344
"1378",-1.61892948360014
"1380",-1.72036385062463
"1382",-1.82007359376295
"1384",-1.9072902058877
"1386",-1.96399913019283
"1388",-1.99048216854114
"1390",-1.9827344341451
"1392",-1.93764148778027
"1394",-1.8340696622296
"1396",-1.68614843490963
"1398",-1.51479569343247
"1400",-1.32345665148374
"1402",-1.11888351974867
"1404",-0.899812724362459
"1406",-0.68855925012354
"1408",-0.493020835426521
"1410",-0.305850786438042
"1412",-0.12748607437301
"1414",0.0272785079222324
"1416",0.163528148281389
"1418",0.270146491591347
"1420",0.356278881125767
"1422",0.428878925104862
"1424",0.487607005715742
"1426",0.522276329063068
"1428",0.540194341594714
"1430",0.556740979253022
"1432",0.555640548169759
"1434",0.547272662934968
"1436",0.532103365369681
"1438",0.499339838551661
"1440",0.474211157244783
"1442",0.464562834205949
"1444",0.452169930992516
"1446",0.434277949864236
"1448",0.396853159895571
"1450",0.36530120062399
"1452",0.344606141745027
"1454",0.305404177579102
"1456",0.280540308646884
"1458",0.271658029740074
"1460",0.250701743571094
"1462",0.223638874199448
"1464",0.210313869339477
"1466",0.192622330907922
"1468",0.160209652969817
"1470",0.130676517128228
"1472",0.112811703242457
"1474",0.112341881118645
"1476",0.10155120316314
"1478",0.071205063436098
"1480",0.0323467742792543
"1482",-0.00943565479650484
"1484",-0.0461445038727512
"1486",-0.0692968679195778
"1488",-0.0823450612835291
"1490",-0.0957934861169589
"1492",-0.128302756483108
"1494",-0.168916603280999
"1496",-0.18725487150866
"1498",-0.20699099345466
"1500",-0.238226203442689
"1502",-0.257632828427537
"1504",-0.276730212264661
"1506",-0.293893401430837
"1508",-0.303299619788596
"1510",-0.307417820891341
"1512",-0.298049223446372
"1514",-0.275870758321957
"1516",-0.270992027393116
"1518",-0.274146230750571
"1520",-0.252482049750017
"1522",-0.224434417783228
"1524",-0.209607226184543
"1526",-0.189185444922292
"1528",-0.161055789334595
"1530",-0.123326937709387
"1532",-0.0843593568926967
"1534",-0.0494907589606239
"1536",-0.0166107220635643
"1538",0.0270813442188431
"1540",0.0805860579489677
"1542",0.120971247988829
"1544",0.163811433754948
"1546",0.231222464993662
"1548",0.293975530395193
"1550",0.341168424587197
"1552",0.389211863608372
"1554",0.437987489000807
"1556",0.478238753935459
"1558",0.529779126132877
"1560",0.578581411101214
"1562",0.621099433926838
"1564",0.667300179226966
"1566",0.704033171434396
"1568",0.738534007722686
"1570",0.769281359481547
"1572",0.804768798877155
"1574",0.842042070210734
"1576",0.866727405665965
"1578",0.885845862533269
"1580",0.918145267720286
"1582",0.948853461221829
"1584",0.96050926481649
"1586",0.972537326088538
"1588",0.992320802896501
"1590",1.01607846494833
"1592",1.0271313790117
"1594",1.02741182582455
"1596",1.0370151228278
"1598",1.04732495667178
"1600",1.04873269493846
"1602",1.04386315446982
"1604",1.0384056838933
"1606",1.03743210509196
"1608",1.03034261560368
"1610",1.01914774678614
