"","y.4.comps"
"(Intercept)",12.062
"1100",-0.0047082418144248
"1102",-0.00456049089864947
"1104",-0.00443346503517867
"1106",-0.00432365146577815
"1108",-0.00422809907266601
"1110",-0.00414439621991524
"1112",-0.00416277486985978
"1114",-0.00416927498020376
"1116",-0.00416136889127222
"1118",-0.00414240571646439
"1120",-0.00408834078465753
"1122",-0.00400219977312572
"1124",-0.00389463184209292
"1126",-0.00374818035310052
"1128",-0.0035668084053398
"1130",-0.0033730071068671
"1132",-0.0031809894174437
"1134",-0.00298676846448598
"1136",-0.00277895494160515
"1138",-0.00255415230548025
"1140",-0.00230862195703498
"1142",-0.00203920870123633
"1144",-0.00174269760425764
"1146",-0.00141840698684789
"1148",-0.00105611654431207
"1150",-0.000647688810691171
"1152",-0.00019527721349115
"1154",0.000301997191775107
"1156",0.000842355540594922
"1158",0.001429952132269
"1160",0.00206729358718829
"1162",0.00273427465107739
"1164",0.00340395616910808
"1166",0.00406747898787483
"1168",0.00465704785230972
"1170",0.00513625677109691
"1172",0.00549336462639996
"1174",0.00568817702754438
"1176",0.00574974096004078
"1178",0.00568531217399271
"1180",0.00552415981124181
"1182",0.00531943001317459
"1184",0.00510904116672587
"1186",0.00494336407469293
"1188",0.00487218893368964
"1190",0.00491799758443373
"1192",0.00514714446675738
"1194",0.00556289541973361
"1196",0.00619827965215961
"1198",0.00701466601919835
"1200",0.00625004927221512
"1202",0.00246809837073549
"1204",-0.000472661423441155
"1206",-0.00193435996657202
"1208",-0.00276512056056995
"1210",-0.00342458740197614
"1212",-0.00384662504779962
"1214",-0.00397520762030633
"1216",-0.00395418211158899
"1218",-0.0038215672268032
"1220",-0.00357772538304754
"1222",-0.00324159414902838
"1224",-0.0028925697561877
"1226",-0.00257355404327053
"1228",-0.0021527794799296
"1230",-0.0016604229558513
"1232",-0.00121589419572769
"1234",-0.000790764311322239
"1236",-0.000379988290835666
"1238",-1.23227831210324e-05
"1240",0.000292843960235722
"1242",0.000447839178551965
"1244",0.000516631272675103
"1246",0.000553367047112613
"1248",0.000496068779689997
"1250",0.000358855755715519
"1252",9.39385076610663e-05
"1254",-0.000357982355217821
"1256",-0.00106312260534123
"1258",-0.00228512840710141
"1260",-0.00440443434932502
"1262",-0.00829872370594184
"1264",-0.0156990845634162
"1266",-0.0185524582491552
"1268",-0.014339645254503
"1270",-0.0113436541635905
"1272",-0.00953776530659432
"1274",-0.00838285623866409
"1276",-0.00759190178282566
"1278",-0.00698183503009663
"1280",-0.006479828345115
"1282",-0.00606225506031107
"1284",-0.00568157888290223
"1286",-0.00535212706802326
"1288",-0.00505609736177153
"1290",-0.00479158437210057
"1292",-0.00455861468540202
"1294",-0.00436033320726419
"1296",-0.00419251532483057
"1298",-0.00404113400604222
"1300",-0.00390296994873833
"1302",-0.00378042556426916
"1304",-0.00366799499320819
"1306",-0.00355713506123006
"1308",-0.00345953389856091
"1310",-0.00337358257971223
"1312",-0.00329013512702222
"1314",-0.00321094315528788
"1316",-0.00313868994827386
"1318",-0.00306842341943048
"1320",-0.00299557501306185
"1322",-0.00292231067763126
"1324",-0.00284317561801049
"1326",-0.00275064702333235
"1328",-0.00265209200736782
"1330",-0.00256909390794547
"1332",-0.0024970171655161
"1334",-0.00243323294463443
"1336",-0.00238279096386686
"1338",-0.00234070907012459
"1340",-0.00231208422473699
"1342",-0.00231872364194674
"1344",-0.0023773549232235
"1346",-0.00246351999868028
"1348",-0.00258107031166589
"1350",-0.00276457944407578
"1352",-0.00301553573347715
"1354",-0.003314552533915
"1356",-0.00366712030608543
"1358",-0.00405996270663442
"1360",-0.00446244680953046
"1362",-0.00488212784202271
"1364",-0.00532761516550408
"1366",-0.00576692585025878
"1368",-0.00611750344066595
"1370",-0.00633540362285804
"1372",-0.00642104398046254
