"","Comp 1","Comp 2","Comp 3","Comp 4"
"1234",-0.0400010033622453,0.0386776989106766,-0.00737036851542068,0.00934467766250679
"1236",-0.0386328090914775,0.0402564660723656,-0.00727702422263988,0.0132678973025574
"1238",-0.0373803049520461,0.0416587709835567,-0.00711466929053141,0.0166525033987257
"1240",-0.0362685045473639,0.0428196043957993,-0.0070497072154551,0.0193479305393716
"1242",-0.0356087461092087,0.0434227810891698,-0.00725184556572009,0.0206694605050493
"1244",-0.0354303731061287,0.0435353047381481,-0.00746437579160285,0.0219996717275448
"1246",-0.0355654694218339,0.0433438837309351,-0.00760703407101168,0.0238668658458178
"1248",-0.0360683258275393,0.0427447037183831,-0.00789721548706226,0.0251983173624122
"1250",-0.0368376615236358,0.0418225248994253,-0.00835162691192211,0.0259428038150815
"1252",-0.038151985214885,0.0402655430802951,-0.00896333988677576,0.0262066377085125
"1254",-0.0402597529401679,0.0376678455253322,-0.00991369666457058,0.0260932837586819
"1256",-0.0434194339461756,0.0336952760669992,-0.0112966142802063,0.0253131774818955
"1258",-0.0484717867678401,0.0272026117764113,-0.0135098165005447,0.0218565804502336
"1260",-0.0568340200492861,0.0156290038798462,-0.0169742446243909,0.0151126593496435
"1262",-0.0707560333944369,-0.00766897550443047,-0.0230457226678825,0.00293107090899328
"1264",-0.0882066122031924,-0.0582727269591045,-0.0338477445518806,-0.0311327727778968
"1266",-0.0690620260357783,-0.102738067332399,-0.0319931838402673,-0.0652285210658275
"1268",-0.0347745295675475,-0.0981786908568541,-0.0200861326201742,-0.0640627568764219
"1270",-0.0164862969205807,-0.0886309743231508,-0.0131665431550381,-0.0590626370279886
"1272",-0.00624696358514215,-0.0818097469304057,-0.00934063356394151,-0.0559051867594368
"1274",5.69893923656607e-05,-0.0771074318355719,-0.00694001777329333,-0.0539172784572044
"1276",0.00430405894584943,-0.0737174314314622,-0.00525870266355689,-0.052764644229019
"1278",0.00750053954850084,-0.0710311987478042,-0.00392738926973876,-0.0518524810414317
"1280",0.0100234422883809,-0.0688146684104401,-0.00278803847727395,-0.0508773615808375
"1282",0.0120618378605116,-0.0669521172797145,-0.00177439961096048,-0.0500130137197085
"1284",0.0138126706371001,-0.065290046765861,-0.000814401526139394,-0.0489044905860512
"1286",0.0153624839915944,-0.0638046211885875,7.39301029012124e-06,-0.0481251450021893
"1288",0.0167407623700252,-0.0624437758729565,0.000798249556810658,-0.0474933924466853
"1290",0.0179041105322654,-0.0612543290020232,0.00155717810742054,-0.0467463282404372
"1292",0.0188708594790361,-0.0602214421478206,0.00226966540290802,-0.0459494653161423
"1294",0.0196669773395846,-0.0593441273693718,0.00290603593323013,-0.0452271095930632
"1296",0.0203278065666764,-0.05859205115654,0.00348196043444537,-0.0446382844187738
"1298",0.0209193473581067,-0.0578917953495214,0.00405020177604259,-0.0441884974022098
"1300",0.0214193003445595,-0.057252921445472,0.00463009013523808,-0.043732972136541
"1302",0.021812901144361,-0.0566904885580245,0.00520926331241407,-0.0432532896269268
"1304",0.0221254162420498,-0.0561836071431475,0.00579279782408017,-0.0427180843650743
"1306",0.0223901628964446,-0.055691542209928,0.00641224068033979,-0.0421038443739285
"1308",0.0226001682551706,-0.0552219124112218,0.00704500494602454,-0.0416644076079082
"1310",0.0227689326033146,-0.0547557814289614,0.00770334134335466,-0.0414439698200219
"1312",0.0228972623812257,-0.0542893459534569,0.00840276911123674,-0.0412251502003569
"1314",0.0229666351123253,-0.0538456659578541,0.00912830020265101,-0.0409431230503695
"1316",0.022970065449618,-0.0534246332077359,0.00988709956687482,-0.0406580440122078
"1318",0.022941142144697,-0.0530025914779794,0.0106655472943898,-0.0403625388137565
"1320",0.0229232728975578,-0.0525440940731709,0.0114600324336693,-0.0401194964076015
"1322",0.0228759071656931,-0.0520666732337924,0.0122994528934058,-0.0398719680882183
"1324",0.0227665876537341,-0.0515749582881007,0.013223558679453,-0.0394196299282101
"1326",0.0226161820098666,-0.05104657542199,0.0142409851052688,-0.0386727309437925
"1328",0.0224391652981563,-0.0504791486726972,0.0153232524796582,-0.0378416685393343
"1330",0.0221784521409809,-0.0499181778825017,0.0164334952187951,-0.037218658213989
"1332",0.0218455059858608,-0.0493446645475024,0.017585266499676,-0.0367637089718366
"1334",0.0214267228137285,-0.0487741099161918,0.0187735814375004,-0.0363342409230398
"1336",0.0208946579036304,-0.0482369677644858,0.0199737342012289,-0.0359046596243542
"1338",0.0202782408179252,-0.047691353144407,0.0212097691069613,-0.035529567538712
"1340",0.0195550025822441,-0.0471811685361541,0.0224418585776899,-0.0351546531531385
"1342",0.0186661354041996,-0.0467724055283608,0.0236121394275058,-0.035010132939036
"1344",0.0175634610619096,-0.046501667183086,0.024693029783241,-0.0353103707507801
"1346",0.0162240534282364,-0.0463435863847503,0.0257722998744297,-0.0354855813638275
"1348",0.0145892758087731,-0.0463313054690274,0.0268570965912225,-0.0354224233902447
"1350",0.012603712225981,-0.0465468212659973,0.0278435169613788,-0.0356201424138915
"1352",0.0102102943182817,-0.0469941071008791,0.0287600778147315,-0.035988828119571
"1354",0.00743364075251446,-0.0476306946019349,0.0296453344819264,-0.036205150380751
"1356",0.00431200116534736,-0.0484409391778399,0.0304374336227713,-0.0364870783265351
"1358",0.000848537131121873,-0.0493376071676488,0.0311703261731694,-0.0367068477838948
"1360",-0.00284603319656559,-0.0501155688537578,0.031930932428414,-0.0368557938604138
"1362",-0.00675483884669863,-0.0507003250460125,0.0327000150686528,-0.0373158992337215
"1364",-0.0109292072344418,-0.0509802072427774,0.0335060980624809,-0.0384437716620195
"1366",-0.0152684976106033,-0.0506809886188281,0.0344737994549028,-0.040350365788355
"1368",-0.0196422294792279,-0.0494520727351346,0.0358572411663025,-0.0421694555329597
"1370",-0.0240086536555063,-0.0471175130911075,0.0377233726801041,-0.0432787957570748
"1372",-0.0282954563388291,-0.0436230950365268,0.0399192630156305,-0.0438428993932777
"1374",-0.0323595379303008,-0.0388514959211123,0.0423377706884225,-0.0436160369314037
"1376",-0.0360691580502838,-0.0327892233940725,0.0448145019268967,-0.0421519730073388
"1378",-0.0393039087586862,-0.0255050677569281,0.0471009567044665,-0.0394994605731709
"1380",-0.0419401248953528,-0.0171335798711358,0.0489495421586923,-0.0357037779227535
"1382",-0.0438258995152788,-0.00796563639416604,0.0501487972789231,-0.0308550318881364
"1384",-0.0447993734482748,0.0016760818203787,0.0506286180218152,-0.0249229729207155
"1386",-0.0448729856229573,0.0113814217965505,0.0502881527016405,-0.0182060081998918
"1388",-0.0441310158367259,0.0207338239420784,0.0490720311857651,-0.0112590667894875
"1390",-0.0426211060091078,0.0294691850336592,0.0470955105972871,-0.00448837027064562
"1392",-0.0404888788138221,0.037369463672317,0.0445291672393061,0.00194233766010268
"1394",-0.0378976503734015,0.0443379040424143,0.0415528541619667,0.00794201787030273
"1396",-0.0349414137993264,0.0504263337156557,0.0382863341069409,0.0132336384063477
"1398",-0.0317125876481077,0.05570896942517,0.0348018058812418,0.017812825786478
"1400",-0.0283039010266579,0.0602307398632779,0.0311176918442005,0.0216220842384717
"1402",-0.0247845397545615,0.0640328536126328,0.027272336589582,0.0245454851539053
"1404",-0.0212264183827592,0.0671473281973292,0.0233268281881208,0.0264921554475344
"1406",-0.0176217794868974,0.069696075579075,0.0194028842547871,0.0277786068547509
"1408",-0.0140091330969548,0.0717356767417844,0.0155670751135799,0.0284254462781959
"1410",-0.010510180148539,0.0732586019348899,0.01187281682766,0.0283992929233447
"1412",-0.00718809001469622,0.074290001610618,0.00831248501579192,0.0275105048229007
"1414",-0.00411330237640873,0.0748434451140388,0.00488608720783108,0.025606267022377
"1416",-0.00131867156564847,0.0750151039110836,0.00169655448278399,0.0229384149550597
"1418",0.00128203333227899,0.0749112101926325,-0.00127221690077114,0.0194942441269813
"1420",0.00358439851302527,0.0744714988212718,-0.00409429148103059,0.0153161481320639
"1422",0.00542914729131526,0.0736140114420059,-0.00685803504736118,0.0101975978568618
"1424",0.0070139774502897,0.0725483037528218,-0.00948464736624194,0.00438960600268122
"1426",0.00843315963579816,0.0713737485460147,-0.0119255239385218,-0.00197144477723876
"1428",0.00972548975567692,0.0700433512976143,-0.0142297789752047,-0.0091727275780192
"1430",0.011031248159976,0.0686705971910376,-0.0163429535654355,-0.0172099403509886
"1432",0.0124767728945019,0.0675189535791582,-0.0178361162539658,-0.0249186908477652
"1434",0.0139355805618989,0.0663914626998863,-0.0186928522363236,-0.0317329986781993
"1436",0.0154724700723218,0.0652230836214733,-0.0189347915727223,-0.0384608799103755
"1438",0.0171263749690667,0.0637447870394651,-0.0185551647000492,-0.0471375582015291
"1440",0.0194841938656561,0.0617124754184471,-0.017243991811323,-0.0565804248688646
"1442",0.0224713391057537,0.0589069925010614,-0.014448624681445,-0.0642835039508993
"1444",0.024896296182054,0.0540427429512324,-0.0108226267892756,-0.0745837647445213
"1446",0.0282242080248144,0.0470308762855931,-0.0053163285952212,-0.0840775668947147
"1448",0.0330364740157892,0.0366204654420297,0.0034003007587005,-0.0856109719601555
"1450",0.0364935979659553,0.0206170088996832,0.0130972766823319,-0.0838186070243079
"1452",0.0371895940994086,0.00305693487889759,0.0209133379813867,-0.0800999572353365
"1454",0.0362473983422217,-0.0101454437644453,0.026722682987664,-0.0673201003510882
"1456",0.0344693994076331,-0.0184956128253059,0.030115023079052,-0.0509978596641927
"1458",0.0329868014339058,-0.0236487968489835,0.0312271187869725,-0.0399718146949459
"1460",0.0318658425541804,-0.0272494587297456,0.0308808314515105,-0.0346538583180822
"1462",0.031083116091856,-0.0298087241826208,0.0303356774989031,-0.0308820162753475
"1464",0.0308702992332067,-0.0314389376595424,0.0299639552268257,-0.0261716902798057
"1466",0.0308703932151162,-0.0329387639633123,0.0290465087067754,-0.0232886985871357
"1468",0.0310223108527915,-0.0342470808986214,0.0279068295920208,-0.0215600388310299
"1470",0.0313364815542168,-0.035233893090345,0.0268727287900245,-0.0195977792634507
"1472",0.0315702742717436,-0.0362982908509567,0.0256098422475746,-0.0182216401225843
"1474",0.0317042938899176,-0.0374800105619234,0.0240736597552666,-0.0177427058386826
"1476",0.0320294483298619,-0.038461751296172,0.0225344091846366,-0.0171187818442626
"1478",0.0325364272188181,-0.0392528921856353,0.0210526124353918,-0.0157875846857642
"1480",0.0331328774872765,-0.0399819985871767,0.0194513956009861,-0.0143560758228528
"1482",0.0336696530760409,-0.0408001703770992,0.0176060951794884,-0.0131789763093752
"1484",0.0340673365271236,-0.0416492557529465,0.0157003788470002,-0.0123926883219118
"1486",0.034578731841375,-0.0421867163823548,0.0140321495966513,-0.0110388119520015
"1488",0.0351783877099856,-0.0425398870665862,0.0124102481041748,-0.00921592818266227
"1490",0.0357221229493939,-0.0428810042434077,0.0107592805293795,-0.00752375149880385
"1492",0.0362984542310678,-0.0431026290543231,0.00920300014765564,-0.00608640667400456
"1494",0.0368871229270004,-0.0432769320415259,0.00765209819812698,-0.00514159438837491
"1496",0.0374515436462947,-0.0434897285753658,0.006029257004272,-0.00451949573020243
"1498",0.0381162615882047,-0.0435891715153799,0.00441923240844725,-0.00407935178289372
"1500",0.0390201717867125,-0.0433834225072278,0.00295213949952522,-0.00331645029181625
"1502",0.040210582413228,-0.042786179275386,0.00169642277247467,-0.00178232352206125
"1504",0.0415260561715076,-0.0419614058988613,0.000580518225644234,0.000351298575452371
"1506",0.0427838449586238,-0.0411226240670934,-0.000548803982802221,0.00200873592103705
"1508",0.0440724790722634,-0.0401662880568832,-0.00167122865154857,0.00308276977718812
"1510",0.0454898003296267,-0.0389677688882183,-0.00273064673462579,0.00426136583511659
"1512",0.0469311297702338,-0.0376460295939232,-0.00375933761876521,0.00548360524917732
"1514",0.0484032937293047,-0.0362057279589348,-0.00477949512359819,0.00640152343266229
"1516",0.0498683643004796,-0.0346821765201096,-0.0058245076550725,0.00706168627708229
"1518",0.0512043257698503,-0.0332175340133455,-0.00697478080174498,0.00750662461051587
"1520",0.052427358104315,-0.0318007226887396,-0.0081490712942278,0.00793900075837659
"1522",0.0536078071771606,-0.0303542034646037,-0.00919205828666571,0.0086470125125013
"1524",0.0547633516672601,-0.0288590663841906,-0.0100861407577472,0.00950537299613343
"1526",0.0559194205749848,-0.0272906311137025,-0.0107947048998214,0.0108869739578398
"1528",0.0570793693784879,-0.0256742914104195,-0.0113532207855001,0.0125746762088868
"1530",0.0582311852748801,-0.0240599564149361,-0.0118668487010137,0.0138272116437456
"1532",0.059292187667414,-0.0225607205875047,-0.0123531936107753,0.014887434545988
"1534",0.0602160855798867,-0.0212161868272004,-0.0127546587071701,0.0165367567858036
"1536",0.0611809660240532,-0.0197909655509141,-0.0130536962685612,0.0185323389079183
"1538",0.0621889549238376,-0.0182778204928842,-0.0132668850735363,0.0206716542563731
"1540",0.0630648280411106,-0.0169076850814186,-0.0134644795077683,0.0227861749468099
"1542",0.0637650139382022,-0.0157511902276559,-0.013699986418874,0.0248879003406921
"1544",0.0643056662052463,-0.0147993593082989,-0.0139472870524252,0.0270059838751809
"1546",0.0646320842038909,-0.0141547619616318,-0.0142879474539166,0.0284258792538354
"1548",0.0647422645383177,-0.0137931986243541,-0.0146631652167047,0.0298122256608686
"1550",0.064698383550618,-0.0135710077527239,-0.0150950649014132,0.0315467565545563
"1552",0.0646424079750075,-0.0133084412142854,-0.0155756601359759,0.0331870769650198
"1554",0.064443146946117,-0.0132486883015033,-0.0161616354658602,0.0343104979202485
"1556",0.063969353800861,-0.0135554498673217,-0.0169131464369911,0.035142446696602
"1558",0.0635367680560969,-0.0137463200666335,-0.0176690804173144,0.0362630836056172
"1560",0.0632176683132109,-0.0137204258027486,-0.0184936230267166,0.0370153227953084
"1562",0.0629346775004586,-0.0135463203451327,-0.0193323309174094,0.037848045847153
"1564",0.06260169072101,-0.0133318674939687,-0.0201483667494607,0.0393789339467087
"1566",0.0622106703588783,-0.0131457994340957,-0.0210596328830049,0.0407553976667388
"1568",0.0617727134010167,-0.0129932785916461,-0.0221235825468899,0.0412341828405086
"1570",0.0613608167093143,-0.0127247383905723,-0.0230794415589309,0.0424369962774862
"1572",0.0608818984733446,-0.0124666681904348,-0.0240315631552059,0.0441852196207236
"1574",0.0602502553679596,-0.0123441094722197,-0.0252024317512796,0.0452883801540815
"1576",0.0595144532988868,-0.0123580578516718,-0.0263920582539118,0.046332783696034
"1578",0.0586587630740275,-0.0125881641253998,-0.0274744730768608,0.0476306453779968
"1580",0.0578292427794181,-0.01279294143464,-0.0283717666644326,0.0492354978984728
"1582",0.0569579059759197,-0.0130140121107252,-0.029409387391747,0.0495999227526074
"1584",0.0560241331826329,-0.0131889966084335,-0.0307069904022146,0.0486030026730011
"1586",0.0550821982338501,-0.01321115884082,-0.0317865331631058,0.0488007521039838
"1588",0.0540553673515281,-0.0132627989273713,-0.0326773399257765,0.0497680765156962
"1590",0.0528286977733382,-0.0136060595160089,-0.0336524545057105,0.0499061132528812
"1592",0.0515057552561276,-0.0140861003956984,-0.0346330719156144,0.0498502129177772
"1594",0.050109002731773,-0.0146156010148829,-0.0357279496436226,0.0495374123431232
"1596",0.0485569656485929,-0.0152287060469418,-0.0370338636157333,0.0485121805842595
"1598",0.0468517935990437,-0.0159305582697855,-0.0383964978729066,0.0472341267893534
"1600",0.0449621366733108,-0.0168814308415808,-0.0397982904105398,0.0460901645106577
"1602",0.0430318628015559,-0.0180015433832397,-0.0410791330591701,0.0456196083213133
"1604",0.0409279153444374,-0.0193495198767052,-0.0424267618387044,0.0449563636546302
"1606",0.0386048568187631,-0.0205977806497857,-0.0441004474986149,0.0438573892071264
"1608",0.036403741041461,-0.021385328261405,-0.0456318697677093,0.0441275949748564
"1610",0.0343327227886882,-0.0219418761053684,-0.0468227494343512,0.0460815515333192
"1612",0.0319876039885034,-0.0227444041424312,-0.0479228161475357,0.0490568116191957
"1614",0.0292590696723033,-0.0239717254743507,-0.0491517364051982,0.0517647672865067
"1616",0.0263583793195179,-0.025270699537863,-0.0506153664943642,0.0534141520346622
"1618",0.0233495461212011,-0.026340439079342,-0.0522227120581619,0.0542647662249949
"1620",0.0202787401946264,-0.0270878259183559,-0.0535581462889593,0.0561466722170195
"1622",0.016900338294469,-0.0279675809237074,-0.0548695982066754,0.0580642765579443
"1624",0.0133275764432435,-0.0293253404171029,-0.0564569131332414,0.0574687920329804
"1626",0.00955961768368451,-0.0312042190153902,-0.0582482058270344,0.0545716088313929
"1628",0.00560740063647161,-0.0329262083181515,-0.0599397411662237,0.0521484443346027
"1630",0.0015620972321778,-0.0342245866986293,-0.0614024975820045,0.0509592659008358
"1632",-0.00249132534446431,-0.0353609058064108,-0.0626773826646822,0.0494389269239849
"1634",-0.00661080640638918,-0.0363061645015909,-0.0634105298759764,0.0496320470126558
"1636",-0.0111568050624482,-0.0373651350157368,-0.0637732954307611,0.0501325613923011
"1638",-0.0156881400170869,-0.0381422130781444,-0.0637216674767485,0.0497701683237246
"1640",-0.0199505275769464,-0.0380867341998053,-0.0631661686148675,0.0487687892447892
"1642",-0.0241532587944899,-0.0373939445642857,-0.0617359931753435,0.0495306445706359
"1644",-0.0281723856600861,-0.0361393797419473,-0.0591900350754815,0.0530045714108303
"1646",-0.0320015276324546,-0.0347859844896399,-0.056547103398512,0.0531938061651176
"1648",-0.0354701047700834,-0.0334502832384395,-0.0539100987364574,0.050076713451857
"1650",-0.0380844777982083,-0.0317167010054977,-0.0507905949135574,0.0476547197690351
"1652",-0.0399379251843763,-0.0298424132005424,-0.0475738641296318,0.0468625230173565
"1654",-0.0409662831399964,-0.0280190066712265,-0.0447155701400302,0.0463187988392719
"1656",-0.0411413341376308,-0.0261795724503833,-0.0422468668725545,0.0466379114071506
"1658",-0.0405859976756748,-0.0243357355841481,-0.0401974508052798,0.0479696798873775
"1660",-0.0392199322800651,-0.0224072030653586,-0.0386982649282199,0.0500514236375876
"1662",-0.0367444823013338,-0.01999156779146,-0.037544654471946,0.0527646745450214
"1664",-0.0329888736995398,-0.0169911538180548,-0.0366523805240768,0.0559099071851509
"1666",-0.0271305145768331,-0.012919270965248,-0.0354447222106242,0.0623979303504929
"1668",-0.0183204289184431,-0.00743231583364263,-0.0337375693437073,0.071382408779387
"1670",-0.0059114050639431,-0.00039480480003704,-0.0312893231247517,0.0821654706339874
"1672",0.00987686495304835,0.00803519775458771,-0.0274798086484427,0.0941489925809727
"1674",0.0268252860399111,0.0163880748907353,-0.0226258833511758,0.103564071991831
"1676",0.0416465517546726,0.0228950518665058,-0.0176851294809253,0.107922264722746
"1678",0.0521407671229579,0.0266156139309682,-0.0137886966306832,0.107613801571893
"1680",0.0580640796171702,0.0276832996820607,-0.0115345584368144,0.104463852270413
"1682",0.0603185340911889,0.027119572308834,-0.0106648488344743,0.101489949727306
"1684",0.0598250099780359,0.0254960481338211,-0.0109788382102993,0.0998039112182684
"1686",0.0566775752933472,0.0225459652147332,-0.0127495898961984,0.0966266375114882
"1688",0.0509918050468507,0.0184263344669124,-0.0155587575828551,0.0927453240417826
"1690",0.0430708909246215,0.0133856208776999,-0.0185881869677428,0.0896230446116644
"1692",0.0335761104322025,0.00796011887779787,-0.0212367689890843,0.0876226874376224
"1694",0.023413913399591,0.00271685297185103,-0.0232079178054914,0.0858330371054312
"1696",0.013317089591472,-0.00216779769439594,-0.0244274745245782,0.0834880213054499
"1698",0.0039315873842337,-0.00639504949150962,-0.0247690426432634,0.0812245341813928
"1700",-0.00480900722347327,-0.00991728246237207,-0.0242963782130469,0.0791575177165913
"1702",-0.0133034220153666,-0.0130472783081143,-0.0232979851689267,0.0755488288681347
"1704",-0.0214369829860712,-0.0156794195966374,-0.0215468806121119,0.0712533481034114
"1706",-0.0289784732738079,-0.0179256929780345,-0.0192547299013301,0.0671371701180345
"1708",-0.0357372282698711,-0.0203183726969066,-0.0171381890477849,0.0612288071101484
"1710",-0.041240246384784,-0.0229890499910181,-0.0155255282289063,0.0545238900992409
"1712",-0.0453947103296283,-0.0265095752786346,-0.0146953541941697,0.0482457607118871
"1714",-0.0480867414633627,-0.0311043896564349,-0.0146556386808557,0.042855728198159
"1716",-0.0489893524489565,-0.0368993495887394,-0.0150660788841059,0.0375205156264473
"1718",-0.0475185030295895,-0.0439583115778415,-0.0148752463057786,0.0307042423284325
"1720",-0.042288569027054,-0.050547321226398,-0.0111411145579322,0.0236204366586715
"1722",-0.0315454397736888,-0.0521163592051827,-0.000513248851497923,0.0150946998996023
"1724",-0.0163694843243383,-0.0433558403062,0.0157349828485282,0.00495544366712813
"1726",-0.00367701054487188,-0.0284298664311718,0.0302873436229119,-0.00258304267262882
"1728",0.00262376306229473,-0.0159130371244394,0.0393651020964313,-0.00650817960982778
"1730",0.0046227995623461,-0.0074562153363368,0.0446369287848696,-0.00809287411120094
"1732",0.00436972629740712,-0.00194866188530367,0.0479852981461125,-0.00887928018898924
"1734",0.00267300798320405,0.00144499996724202,0.0502847812855772,-0.00939831040015352
"1736",-0.000129321558152302,0.00331342351751571,0.0520011185188275,-0.00978280277774594
"1738",-0.00420357986567186,0.00382526787645969,0.0532882064096646,-0.0108129471663855
"1740",-0.00986160343228621,0.00309557532183329,0.0542825437083797,-0.0118796162181578
"1742",-0.0174161226186595,0.00119757554984003,0.0548205687491275,-0.012772928581305
"1744",-0.0269174196751971,-0.00195307598976465,0.0542671839666908,-0.0145100385727811
"1746",-0.0373222611040901,-0.00584891130037901,0.0522206111452137,-0.0169044736617674
"1748",-0.04723353428357,-0.00984602403917445,0.0485963912511742,-0.0198988860516794
"1750",-0.0553452082420735,-0.0134024911756747,0.0440422468955882,-0.0233710436711869
"1752",-0.0608783263402764,-0.015786798059239,0.0400564891869587,-0.0252802331351143
"1754",-0.0641034680665522,-0.0170213494082507,0.0373353399158671,-0.0264633729011848
"1756",-0.0656887283657736,-0.0173217463835393,0.0358024718637574,-0.0281450566781481
"1758",-0.0658629534702363,-0.0167487048497125,0.0354199080046186,-0.0299932102726355
"1760",-0.064674110880646,-0.0153787146627055,0.0360240611289516,-0.0316389016671831
"1762",-0.062346216677694,-0.0133023409761007,0.0374396325983182,-0.0307183062628453
