"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10"
"750",0.764536914971042,0.757186588936595,0.724385721351916,0.724776785998095,0.736186134293179,0.741945808476179,0.759647469360292,0.773505241421623,0.774817103455915,0.816674626114073
"752",0.745124827977456,0.742294287613788,0.71159787369972,0.71212997452696,0.721901154235764,0.726922860848924,0.745036023096232,0.757340640592434,0.756391271355236,0.779048594985361
"754",0.725954856576037,0.727922196702627,0.698757452505893,0.699433800977098,0.707655691634887,0.711951796915592,0.730690923301099,0.741224522674996,0.738935984421678,0.748085498952109
"756",0.707207617181978,0.71423225820882,0.685893072075886,0.686713153785379,0.693489880014842,0.697079916941496,0.716702817319401,0.725277692796212,0.722319866624045,0.72336124745064
"758",0.689087725840283,0.701395548896835,0.673054845084279,0.674013457992683,0.679463010683568,0.682373838540426,0.703190465009128,0.709673014254529,0.706485671771037,0.70406406497459
"760",0.671824452806725,0.689588699972379,0.660328777042689,0.661414950885025,0.665667092095624,0.66793279441839,0.69031538008798,0.694658306966218,0.691543068698737,0.689124594928012
"762",0.658126518584177,0.680807269965094,0.649109144583038,0.650290487819544,0.653528743738912,0.655202526784239,0.68091255362737,0.683586053996421,0.680618612731035,0.680975857719415
"764",0.645278344038689,0.673086281731716,0.638661979620761,0.639922315337968,0.642210161569132,0.643242837669664,0.673596702345698,0.674332959341226,0.672810775661933,0.675135131513851
"766",0.63182465068272,0.665135203407535,0.627438711960702,0.628757394661729,0.63022372012865,0.63068346163943,0.664890383883568,0.664097622076889,0.666505126882604,0.668845972063849
"768",0.617232599840181,0.65649858234683,0.615221263872878,0.616545627635682,0.617441964036475,0.617584607447223,0.650997091764893,0.649736988590667,0.658259832895516,0.659517443405709
"770",0.601178262317932,0.646699020747485,0.602091895464423,0.603342790046052,0.603981118798659,0.604219359945762,0.62895627061253,0.628612023927981,0.643660581755061,0.644081424310055
"772",0.582787428693737,0.634998516195718,0.588844991595376,0.589952959352578,0.59054998495873,0.591293454904854,0.602360957000303,0.604645365766047,0.625285678020122,0.625221985111357
"774",0.559981370610628,0.62002473708555,0.575829706526327,0.576761139660615,0.577365510364652,0.578879873176784,0.57800008719479,0.585196256383203,0.610033311248607,0.60936512456662
"776",0.530283396815356,0.600330238188596,0.562666620235575,0.563404819312255,0.563997683009412,0.566434037103362,0.560276333814654,0.574122624024629,0.598270714126606,0.59740911950057
"778",0.492407477276893,0.575561541089907,0.549340870743005,0.549870757805395,0.55044258227317,0.553900050025469,0.551437825244425,0.57145499617866,0.587894486745176,0.588021206304671
"780",0.445374264734337,0.545819743429266,0.536114358828392,0.536446008913062,0.536872274756335,0.541108701159353,0.549837250504876,0.573623283243144,0.579368007370385,0.582866485465553
"782",0.388062504197003,0.511980916852368,0.522637416067326,0.522832499502902,0.522706003226692,0.526516881172652,0.544414057445355,0.571269651264521,0.571116130537995,0.57857766369599
"784",0.320276074282983,0.476234371379274,0.509597287915492,0.509697984442116,0.508877915328093,0.511197516765457,0.530827707942966,0.559566513444431,0.55700795200685,0.568131677977039
"786",0.243193887642663,0.442580595997109,0.498692696546704,0.498708841458863,0.49746374895335,0.497979334261626,0.513867898140186,0.541397666265387,0.538996080728272,0.555241227821032
"788",0.159407060004073,0.416313812015811,0.491913090384812,0.491845336622648,0.490646132937286,0.48974337138461,0.499215155936721,0.523095762802864,0.523809725238807,0.545563534184831
