"","Comp 1","Comp 2","Comp 3","Comp 4"
"806",0.0324846271195229,0.0981778358605649,-0.0509675418960691,-0.0233543729499968
"808",0.0347720908622701,0.0975999209884162,-0.0472393483107003,-0.0291048468743359
"810",0.0364750526940489,0.0969416497381018,-0.0436496807034378,-0.035280971224835
"812",0.0375153212464778,0.0961447472586548,-0.0405716350159929,-0.0414697169167852
"814",0.0378551824425652,0.0953135457485572,-0.0374611122874925,-0.0478344110411916
"816",0.0373141147448171,0.0943136445661759,-0.0349542215435921,-0.0552723387611517
"818",0.0356407400681755,0.0930151812740181,-0.0336940382063361,-0.0636667249932404
"820",0.0324136584056563,0.0915673011686865,-0.032749174071712,-0.0734383298808412
"822",0.0272875804436591,0.0899413062821261,-0.0316014656861418,-0.0845968843872957
"824",0.0197908873983462,0.0878821839315808,-0.0302906513836266,-0.0974448822801692
"826",0.0095321792589832,0.0850287638459213,-0.0287894521793306,-0.110779683550987
"828",-0.00357956122725535,0.081081113373544,-0.0259415960493248,-0.123761769778941
"830",-0.019052878545104,0.0757844941721678,-0.0204981120918992,-0.13470233151127
"832",-0.0354527567978793,0.0689391313187396,-0.0129773726773148,-0.141727892015572
"834",-0.0506863624458965,0.0610760387468873,-0.00372977568186098,-0.143568674408255
"836",-0.0631742919193614,0.0528709051224587,0.00515954802472694,-0.140517551486632
"838",-0.0723195224438334,0.0451499704228986,0.0131229485556011,-0.133418588807868
"840",-0.0784365879026818,0.0382032426269839,0.0198170534762523,-0.123838485767902
"842",-0.0822389713694631,0.0316663861117085,0.0234248535116101,-0.113970157357915
"844",-0.0847310495059947,0.0249753820743275,0.0232319174583449,-0.105100276706286
"846",-0.0866023774260042,0.0176766137193732,0.0189497446544433,-0.0979825558954592
"848",-0.0881301159008582,0.0098493979998281,0.0120325370972382,-0.0934579175691432
"850",-0.0894756127911191,0.00167449464256919,0.0035631346491818,-0.092392479590244
"852",-0.0906839450014034,-0.00688047113884,-0.00668787638622703,-0.0942227622345227
"854",-0.0916833412455142,-0.0155425013250379,-0.0175899275330166,-0.0974646556568762
"856",-0.0924715742340442,-0.0241381206267254,-0.028246009090547,-0.100545440378118
"858",-0.0929960195054916,-0.0323007144745573,-0.0376098591144155,-0.102780069811189
"860",-0.0931686623921833,-0.0402008126182705,-0.0468217907561259,-0.104103849874924
"862",-0.0929866107376244,-0.0477900504618802,-0.0553835929311849,-0.10529210383091
"864",-0.0924772121206418,-0.0551963118554066,-0.0631918377306283,-0.106755461247484
"866",-0.0916813748110446,-0.0624792467380423,-0.070220536330507,-0.108675371611062
"868",-0.0905680579711859,-0.0694634217474809,-0.0757497908662199,-0.11104815010531
"870",-0.0890974738736916,-0.0760433075487238,-0.0790338171428343,-0.114572487472057
"872",-0.0871796443607329,-0.0821227373818403,-0.0798464528821568,-0.117932068615841
"874",-0.0847050884359036,-0.0875704943618159,-0.0781827032873861,-0.120541335935413
"876",-0.0815856021626903,-0.0923327784245381,-0.0740908053624886,-0.122945247669081
"878",-0.0777948526394136,-0.096258922759466,-0.0675936475360912,-0.124575041088258
"880",-0.0732152391163593,-0.0992575960954079,-0.0588619904790865,-0.125670049461261
"882",-0.0676804165405899,-0.101157727906086,-0.0474519059492992,-0.125400660322375
"884",-0.0611630404556914,-0.101882406831617,-0.03332159633442,-0.122923130650515
"886",-0.0536326042035414,-0.101385752036926,-0.0166008172454306,-0.118014054763455
