"","y.7.comps"
"(Intercept)",24.4643817941467
"1100",0.557953335718993
"1102",0.533673443407451
"1104",0.509129964717465
"1106",0.484322899648739
"1108",0.45925224820148
"1110",0.433918010375726
"1112",0.409023388651151
"1114",0.385261607358942
"1116",0.359887592545782
"1118",0.328392980255702
"1120",0.290298064015997
"1122",0.24601952315745
"1124",0.193752810488286
"1126",0.133827013953889
"1128",0.0690489178748917
"1130",0.000192551594086168
"1132",-0.0722955184171313
"1134",-0.146817654549674
"1136",-0.219427831080718
"1138",-0.285017137303059
"1140",-0.338194206370253
"1142",-0.37410608917215
"1144",-0.390132901776755
"1146",-0.38490405264745
"1148",-0.360289526084063
"1150",-0.319777503639338
"1152",-0.266448367254371
"1154",-0.205750664420828
"1156",-0.14235279075675
"1158",-0.0800969382682604
"1160",-0.0224437385849675
"1162",0.0300001464367588
"1164",0.0770839303606164
"1166",0.119339309219588
"1168",0.157860656567375
"1170",0.194765817544157
"1172",0.232219052764172
"1174",0.269994846661619
"1176",0.308040148285886
"1178",0.345816706269819
"1180",0.382519490962749
"1182",0.417857303385054
"1184",0.449783052167173
"1186",0.477454924433256
"1188",0.502757483181651
"1190",0.525033229161305
"1192",0.543372497041152
"1194",0.558615593775489
"1196",0.571160175623674
"1198",0.5812684632285
"1200",0.589101698712137
"1202",0.594762214404627
"1204",0.595803864038965
"1206",0.589952219601638
"1208",0.578965356620886
"1210",0.562282717449269
"1212",0.538082189163965
"1214",0.507984265350063
"1216",0.473720088112174
"1218",0.436728959460229
"1220",0.398867647058174
"1222",0.361635201616262
"1224",0.324193535342906
"1226",0.287594783719508
"1228",0.254812270658334
"1230",0.225999293524917
"1232",0.200477890089975
"1234",0.179386119836249
"1236",0.163384664483696
"1238",0.150857093294151
"1240",0.140866043091467
"1242",0.133823309215611
"1244",0.127632929766618
"1246",0.122232751923146
"1248",0.117832299846221
"1250",0.114364832366253
"1252",0.112415041659703
"1254",0.110850250320405
"1256",0.108343094944407
"1258",0.10406150342129
"1260",0.0983717409622694
"1262",0.0913602898072554
"1264",0.0822667030107817
"1266",0.0713096343668668
"1268",0.0585058307079024
"1270",0.043453227698594
"1272",0.0263742905152289
"1274",0.0063817330921726
"1276",-0.0164375460472273
"1278",-0.0413869297285606
"1280",-0.068768927295475
"1282",-0.0982237196838606
"1284",-0.1286838828251
"1286",-0.160563816094783
"1288",-0.194321132095477
"1290",-0.22883147802563
"1292",-0.263885584763337
"1294",-0.299110475474827
"1296",-0.333910451886102
"1298",-0.36922307922394
"1300",-0.405417629287746
"1302",-0.44195491213275
"1304",-0.479472069239268
"1306",-0.517551625345041
"1308",-0.55501809132412
"1310",-0.590802065268822
"1312",-0.626527294478264
"1314",-0.661685713860493
"1316",-0.695840500034635
"1318",-0.730340833182731
"1320",-0.764195390188146
"1322",-0.796844960695693
"1324",-0.828962817515514
"1326",-0.858688710183037
"1328",-0.883373849857897
"1330",-0.902857743688744
"1332",-0.919571350018221
"1334",-0.932631028615101
"1336",-0.942500791483825
"1338",-0.950680509643681
"1340",-0.956015599375736
"1342",-0.958877376972718
"1344",-0.960799586556895
"1346",-0.96231740566073
"1348",-0.963142129518758
"1350",-0.964312596301406
"1352",-0.968676781653423
"1354",-0.975655960750009
"1356",-0.986151298388952
"1358",-1.00151135742957
"1360",-1.02074436575883
"1362",-1.04412565579959
"1364",-1.07409219705657
"1366",-1.11417648385001
"1368",-1.16699745095443
"1370",-1.2339035291795
"1372",-1.31479106302982
"1374",-1.40761964323644
"1376",-1.51089407143181
"1378",-1.61991788108675
"1380",-1.72679108775015
"1382",-1.82344691972155
"1384",-1.90458835826142
"1386",-1.96260365435387
"1388",-1.9886358737739
"1390",-1.97573450529251
"1392",-1.91997452677047
"1394",-1.82299888560885
"1396",-1.68764549635415
"1398",-1.51862878019721
"1400",-1.32532117437822
"1402",-1.11838854939645
"1404",-0.90731535787262
"1406",-0.698327592937602
"1408",-0.495357014168869
"1410",-0.304687132303352
"1412",-0.131546747052788
"1414",0.0210280961107305
"1416",0.154437752921547
"1418",0.267811957677426
"1420",0.358674935811499
"1422",0.429451863631024
"1424",0.482654467656397
"1426",0.519910716355334
"1428",0.544895495430512
"1430",0.556126027922089
"1432",0.553652198111236
"1434",0.54211272684389
"1436",0.526195720479327
"1438",0.508911836848912
"1440",0.488789162426783
"1442",0.466954437632279
"1444",0.445625896706259
"1446",0.422728816847516
"1448",0.397440198327644
"1450",0.370030082679674
"1452",0.341537479890397
"1454",0.313239804000465
"1456",0.287899593696309
"1458",0.267778904632207
"1460",0.248437425632913
"1462",0.227762734927323
"1464",0.206146172664758
"1466",0.183230816731323
"1468",0.162040059140612
"1470",0.144476929640722
"1472",0.127683958628436
"1474",0.107966546689642
"1476",0.0852175487869908
"1478",0.0595039628228324
"1480",0.0302046627270765
"1482",-0.000385615445122597
"1484",-0.0310314557267009
"1486",-0.0608442877027194
"1488",-0.0873267289754676
"1490",-0.110383109335875
"1492",-0.133490373404175
"1494",-0.158001765888135
"1496",-0.184575436605073
"1498",-0.212118024493679
"1500",-0.237651470833953
"1502",-0.259346079434838
"1504",-0.27812564619859
"1506",-0.292143809481179
"1508",-0.298206212849225
"1510",-0.29941752242693
"1512",-0.297444750699121
"1514",-0.289403539537287
"1516",-0.277399688902252
"1518",-0.263537483637043
"1520",-0.248668199134325
"1522",-0.232339249239889
"1524",-0.212081090428709
"1526",-0.185135086914508
"1528",-0.155059263842105
"1530",-0.125099284644096
"1532",-0.0907096020854398
"1534",-0.0514928953369895
"1536",-0.0122718622801976
"1538",0.028797101521449
"1540",0.0740511559486808
"1542",0.12340284105152
"1544",0.176102010740976
"1546",0.231070347037808
"1548",0.284273392433264
"1550",0.336318972971547
"1552",0.388815259004333
"1554",0.438384498573432
"1556",0.484706073573332
"1558",0.530785546352695
"1560",0.577190461184446
"1562",0.621133966969648
"1564",0.662441077776301
"1566",0.702704793489337
"1568",0.740010640365579
"1570",0.773756857270188
"1572",0.80518898506632
"1574",0.836133202466358
"1576",0.866373733242291
"1578",0.893605204183491
"1580",0.917547848549205
"1582",0.939469976210009
"1584",0.960628258723662
"1586",0.980016427827841
"1588",0.996372064086454
"1590",1.00953880060322
"1592",1.02166980876458
"1594",1.03306190483425
"1596",1.04045146931546
"1598",1.04400731592995
"1600",1.04500232609501
"1602",1.04479017800898
"1604",1.04327820608821
"1606",1.03680425130579
"1608",1.02695830262906
"1610",1.01653012157336
"1612",1.00567466875052
"1614",0.994093850751482
"1616",0.980704939006853
"1618",0.966702669722106
"1620",0.951467577754593
"1622",0.935307017163966
"1624",0.918838191363526
"1626",0.898735647039042
"1628",0.874956047251689
"1630",0.84910052607084
"1632",0.821956868027919
"1634",0.792559298757763
"1636",0.761690092714496
"1638",0.730128330680511
"1640",0.696577438290874
"1642",0.663342494319383
"1644",0.630721173386057
"1646",0.598481573460312
"1648",0.566206244975749
"1650",0.533693921275022
"1652",0.501618806008723
"1654",0.469549997203652
"1656",0.439536294825586
"1658",0.410417119232448
"1660",0.381787022935769
"1662",0.357200926701359
"1664",0.337720086775179
"1666",0.323746628728818
"1668",0.314810017265109
"1670",0.311367236843726
"1672",0.316627909750684
