"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9"
"864",0.0433631881291711,0.120926892248727,-0.0146143516303596,-0.144756092204183,-0.134044854199501,0.0420662935949309,0.0983357937871657,-0.0610049149588664,-0.0941285262263262
"866",0.0441751394429093,0.127023982755129,-0.010280287829768,-0.109301728510033,-0.140537950440477,0.0242265315115005,0.0602448929055339,-0.0427913972078914,-0.0700081697259155
"868",0.047938338250484,0.133113251382804,0.00158317221890319,-0.0602457252447245,-0.132738453247801,0.0238160047679445,0.0593125904158617,0.00556673648323882,-0.0286238398971109
"870",0.0588573953265236,0.144078731383168,0.0238653766492217,-0.0052841604296983,-0.10770275181873,0.030610129723729,0.0671053570369151,0.0442283664220734,0.00072673209930853
"872",0.0751085447039115,0.148859399683239,0.0401920307465745,0.00414346040141551,-0.0994436105626971,0.0112302837019118,0.0525618564095009,0.0328992036905528,-0.00118120876451274
"874",0.0912029812743445,0.142633123337754,0.0442764026208472,-0.027010302320371,-0.107430628848648,-0.0230914650066069,0.0185485586069283,-0.0242333691443924,-0.0436043143805642
"876",0.1068498712131,0.132286563488611,0.0552675422128667,-0.0406676724098026,-0.101186683595067,-0.0406615765827894,-0.0110431060218987,-0.0694690618473979,-0.0765088305790289
"878",0.119142919254462,0.116878513288335,0.0661773817733515,-0.0417606025576594,-0.0847734273632567,-0.0458300394500222,-0.0291039626123205,-0.0814639849707725,-0.0741288595174708
"880",0.125839269961158,0.103287166376806,0.078003857543313,-0.0244280114318963,-0.0618874344504204,-0.0310820747021608,-0.0294623214636098,-0.0769275079746567,-0.0477392519464399
"882",0.128057161282582,0.0915270313045109,0.0873757386968376,-0.00195864692152671,-0.0423932857748599,-0.0163884805020291,-0.0232394590372007,-0.0754462727384266,-0.0292932626767387
"884",0.12851957074751,0.0821761417944084,0.0938426245094119,0.0201957300121825,-0.0276983008948654,-0.0158865848040642,-0.021352255052437,-0.0746529439421166,-0.0159962392959388
"886",0.128273204320163,0.07621930834441,0.101167867444504,0.0473833880308306,-0.0128522795657476,-0.00830933123535105,-0.00701694391640723,-0.0515391885246148,0.0120505078760142
"888",0.127391669817644,0.0739078782275157,0.113840428731035,0.0788983413003183,0.00953181061084376,0.00482334027284013,0.00815160381802907,-0.0199584347229449,0.0446365991853665
"890",0.123160008704148,0.073236722299161,0.134619471583912,0.106312106526492,0.0279717434699942,0.0101340778115234,0.00846626882469871,-0.0169267271481971,0.0636383108402319
"892",0.110944229359392,0.0718650481494792,0.160850561618228,0.118335976917749,0.0262261542532897,-0.00557683389985956,-0.0147597487031423,-0.0644093446831483,0.0552635346156487
"894",0.0700182614647031,0.0653885076112603,0.195714489512811,0.130646962876341,-0.0112465866943769,-0.0402527804425623,-0.0661628515287404,-0.181033498809307,0.0079182128759961
"896",-0.0326558098534631,0.0363110226953078,0.167710663033321,0.0873151913495797,-0.0692746398189023,-0.0574184128363545,-0.109161895213169,-0.241617980574477,-0.0534100865756465
"898",-0.0932767521522205,0.0100158973865857,0.0887352939447793,0.0368125631065977,-0.0687220658193564,-0.00805786751737085,-0.0647189041266673,-0.137903107103266,-0.0233006798200152
"900",-0.111239801740316,0.00200783108026553,0.0460062947682159,0.0143898810144938,-0.0515127520230216,0.0287622631173115,-0.0221056724813866,-0.0523273072243841,0.0182152538929146
"902",-0.117501418764531,0.000623749306095258,0.0242404087011037,-0.0019791456852702,-0.0371911427431368,0.0370602902746072,-0.00380527423252833,-0.0171908116760944,0.0338053368216111
"904",-0.119671874298668,0.00139305076353881,0.0145172678002863,-0.0097476279913635,-0.0233158896300106,0.0405674537519495,0.00700334143288501,0.00132186772291527,0.043744650621569
"906",-0.120280369959853,0.00234078979915234,0.0108864890736577,-0.0128706649663566,-0.0129631673057269,0.041822213586076,0.0149486750870252,0.0122275880112458,0.0529774401558647
"908",-0.120129353680775,0.0040958575767395,0.0117307772234207,-0.0124249518087964,-0.00511847727505202,0.0397495076251549,0.0183572497835171,0.0134399637047063,0.0572698509305847
"910",-0.11982877719194,0.00522486879051534,0.0134584722890191,-0.0156532873256552,-0.00454625677451961,0.0289960097823611,0.0132274055880093,-0.00488597317843832,0.044961038550462
"912",-0.119604963803881,0.00547377556629131,0.0159526382957187,-0.0208872279673923,-0.00764352915106375,0.0163895501637777,0.00614032953033752,-0.024041044547762,0.0304288742183643
"914",-0.119483328000165,0.00470031853628134,0.0188869588761275,-0.0288507649221396,-0.0125892818551668,0.00374718148466003,-0.000895419023056713,-0.0404505538240834,0.0174252218803449
"916",-0.119054002734452,0.00413761995223986,0.0246531159829829,-0.0334482096531528,-0.013997736308725,-0.00147853227631189,-0.00208119418438774,-0.0470741636402093,0.0130074624337057
"918",-0.118434355646705,0.00221805471440217,0.0342935031004454,-0.031118033192711,-0.00895361733139019,0.00339375360438078,0.00369431570493763,-0.0405444460783579,0.0221801730424203
"920",-0.116984346456675,-0.00235381481815245,0.0484945970790391,-0.0267905899326442,-9.83464861627784e-05,0.0109399925211813,0.0112492883963404,-0.0332585478315637,0.0327479436554012
"922",-0.112833273397084,-0.0128000711514018,0.0677977152575382,-0.025149697111839,0.0147992933771592,0.0164370277639743,0.0167117068831536,-0.0290445989159639,0.0414660268124106
"924",-0.09913378349879,-0.0336955874116804,0.0940095354853936,-0.0216227539086592,0.0389207367662851,0.0258407264115618,0.0252608498938801,-0.0191196476899856,0.0533417612562887
"926",-0.0636263936636485,-0.0641938020386612,0.114675824774954,-0.00987266463714218,0.0674536640634178,0.0371618221348374,0.0348010186801072,0.00015709504415189,0.0631422258746821
"928",-0.0136833269606429,-0.0856489130195335,0.109636087348573,0.00893149741278609,0.0809841027143638,0.0421341364051741,0.0380559901956304,0.0185395300071425,0.0572603860687497
"930",0.0208531427682188,-0.0934802001843217,0.0878522233008668,0.0135545205703725,0.0706589501948997,0.0294100632469723,0.0277166849611585,0.0136057172338368,0.0303740547968385
"932",0.0367890768245773,-0.0967603333188473,0.0708588928670855,0.0158620552135975,0.0554801170053539,0.0184268518514032,0.0211965634552713,0.0142624729607577,0.0168276333887337
"934",0.0422476754252028,-0.100886737098681,0.0587966800279759,0.0127782928862493,0.0369684483649663,0.00819356272584184,0.0144843376858587,0.00774955122133825,0.00713124856842233
"936",0.0427727260850248,-0.104684012837313,0.0522655178832116,0.0139429487567289,0.0199889506707234,0.0033792108068074,0.0113732873984021,0.00396237600569833,0.00521563828582311
"938",0.041602100781123,-0.107603890880647,0.048226523721682,0.0146623132478227,0.00258720724334546,-0.00034820860298249,0.00794149860623581,-0.000622497829748136,0.00477120987129063
"940",0.0419347207226678,-0.108130330271218,0.0454084095900786,0.0142845918644515,-0.0146903395706678,-0.00390222454964006,0.00365558921363616,-0.0072215708421,0.00226868997685623
"942",0.0458039924150098,-0.106106335082984,0.0413943051728243,0.0108266559624219,-0.0303126967883036,-0.00787196450640696,-0.000984725218746631,-0.0117400176094415,-0.00121745650988242
"944",0.0540625986212725,-0.100570903902765,0.0360886895951846,0.00766748099680581,-0.0430246670811521,-0.0119157576704014,-0.00593971942625119,-0.0162336392393902,-0.00734021531799459
"946",0.0670609424736063,-0.0898917598142732,0.0290806162244381,0.0087595527913628,-0.0502386794431725,-0.0125853844173457,-0.00872368949844232,-0.0141011103632984,-0.0108853358997079
"948",0.0838332511721165,-0.0725280998633024,0.0190307123333306,0.0112182223206533,-0.0522729245909736,-0.0132517518426352,-0.0105364416745074,-0.00728425709263845,-0.0132136456997785
"950",0.101721117314556,-0.0471331829492158,0.00445739503593094,0.0132381745641751,-0.0494002769859972,-0.0179730123360326,-0.013393242518724,-0.000380847371071167,-0.0189941589841351
"952",0.116037761195733,-0.0132379685510087,-0.0139594137572485,0.0165591162841929,-0.0390701036736156,-0.0231582818715501,-0.0149172762595616,0.00996079920474547,-0.023875997569104
"954",0.120693810108613,0.0244084259116701,-0.0349422279898918,0.0171785870502736,-0.0223451030653638,-0.0285230292472385,-0.015672899470662,0.0172703623190246,-0.0303721612058554
"956",0.113090597911639,0.0586000881781513,-0.0532274598253158,0.0171535321511216,-0.00165839918548444,-0.032871642227986,-0.0157398298891406,0.0216805112846256,-0.0352059204497203
"958",0.0962155836726638,0.0839942967463022,-0.0659325891937367,0.0158851564801516,0.0189463236781956,-0.034243790961936,-0.0137874596810952,0.0247596588144714,-0.0367679751072219
"960",0.074966793156593,0.0995656377023911,-0.0735318779584815,0.0117467663095656,0.0362588089251574,-0.0338301092078378,-0.011059306728007,0.0264517328218516,-0.0367107086496067
"962",0.0528795373167872,0.106970971519808,-0.077457549596434,0.00493372970335766,0.0498460531337331,-0.033636027135979,-0.00882758879490463,0.0253651371849422,-0.038244954394438
"964",0.0308139870988492,0.10864352762567,-0.0787297450176273,-0.00229792865871797,0.0613926773950027,-0.0309415741121113,-0.00660866200075157,0.0238309088763356,-0.0394008124283476
"966",0.00913677011955498,0.106676116201489,-0.0768174153557012,-0.00792733689363693,0.0720719015196435,-0.021016738248443,-0.00163024906948932,0.0267845870450168,-0.0365028751486994
"968",-0.0114425199794083,0.101212292134934,-0.0732491049814595,-0.0146760106488925,0.0800854510995706,-0.00855832084331055,0.00500698729755269,0.0321027955574903,-0.0316688050031445
"970",-0.0297426066820752,0.0937134448188729,-0.068386950406145,-0.0210528429487043,0.0845130903284299,0.00302066475008313,0.011193898855991,0.0354227305812543,-0.0291505179836636
"972",-0.0446466186732374,0.0844959287628397,-0.065436531492488,-0.0289469903316073,0.0852406970854108,0.0128617388378373,0.0161623281394745,0.0390632938819054,-0.0257349627328456
"974",-0.0555696734693734,0.0762645661799414,-0.0637714179922117,-0.0368248894890634,0.0826543537822392,0.0216517210927306,0.0198062070369481,0.041515173583477,-0.0226965665737516
"976",-0.0631475396362361,0.0700449034782872,-0.062600325198752,-0.0420667017895568,0.0786476692198075,0.0256683388789143,0.0200632518288214,0.0402617447606697,-0.0205885661767639
"978",-0.068422094308722,0.0663299331411236,-0.0609376471386731,-0.0454986036429426,0.0733518522356777,0.0300766740788836,0.0208134012294981,0.0421651029692527,-0.0159875397304273
"980",-0.0725602581486612,0.0630767399556344,-0.0604790852860978,-0.0498061082203058,0.0666473120266528,0.0297529698377161,0.0192621598534029,0.0407105224311811,-0.0129544743497318
"982",-0.0760297552912533,0.0608942198547809,-0.0597449153421466,-0.0560492416596739,0.0565093304823251,0.0228841462396748,0.0121238530933874,0.030474925551314,-0.0172778524222913
"984",-0.0786945254160064,0.0588779527461743,-0.0598738220652274,-0.0583271995712211,0.0490057229437463,0.0242295694513076,0.00998938821224193,0.0279740472214528,-0.0153920738370285
"986",-0.0809407279453183,0.0588737250740896,-0.0574533799660844,-0.0535760987728785,0.0409865679771225,0.0328530396713489,0.0100599588604165,0.0282531463589307,-0.0113120615088765
"988",-0.082393863384567,0.0591538988741042,-0.0553306090006506,-0.0423166069697954,0.0353296538409863,0.0435541239692879,0.0151687077406235,0.035576082011627,-0.000608726586999758
"990",-0.0836068905704181,0.0593083605752005,-0.0539003097845168,-0.0279256052814311,0.024763648238108,0.0538283522487006,0.0193239800814491,0.0462985241516158,0.0143969853142422
"992",-0.0843641657005198,0.0570750365520199,-0.056404815621329,-0.0139890527813972,0.0120484335238727,0.0647802743667841,0.025953564685412,0.0650515707353274,0.0372260375410273
"994",-0.0844614749696798,0.054513956951739,-0.0567260480349334,0.00309814280405956,-0.00895870579954881,0.0778370445166207,0.0324238547088119,0.0869619921336267,0.0653033667093377
"996",-0.0836672001908015,0.0497632738889649,-0.0558707264148685,0.025962966888494,-0.0304752193167591,0.0923276945711073,0.0425816364008924,0.109969549164834,0.0952377992737359
"998",-0.0808081661456914,0.0421301310128484,-0.0542272420091574,0.0419008425390597,-0.0623695723340872,0.10097917440486,0.0444484551952258,0.120131147699881,0.116534333801435
"1000",-0.0758370737991935,0.0300460604766818,-0.0555546498377726,0.0550673057857174,-0.0941174774233361,0.0978678393547822,0.0393303431117844,0.107169006649508,0.118475451960249
"1002",-0.0665963904683875,0.0144851907742155,-0.0591432129689097,0.0522640663452936,-0.135546127135202,0.0760768032044346,0.0178801644807865,0.0620450468934477,0.0884505969212525
"1004",-0.0528827405188354,-0.00599923294547305,-0.0643889197086185,0.0587508766195394,-0.164898451140504,0.0712320905635575,0.0098608955146727,0.0279772459992912,0.0623303230973897
"1006",-0.0357159869304946,-0.02448419749763,-0.061436561629498,0.0629985284081318,-0.18628128210587,0.0654051296717549,2.20039803302237e-05,-0.00893082610210946,0.0342610639389155
"1008",-0.0177000447385251,-0.0464460580107884,-0.0600023683058826,0.0624756868557305,-0.195820806589504,0.0579663408562378,0.000156629031993396,-0.0244130494887899,0.0343057706076778
"1010",-0.00291160788216968,-0.0629953528482177,-0.052450225476827,0.0598518960680439,-0.19478975660837,0.0528601244378569,-0.00202237788890328,-0.0245256744377699,0.0439587722418728
"1012",0.00889174000077248,-0.0782720620631889,-0.0450016065214041,0.0527738515804041,-0.187785520541127,0.0424201234740701,-0.00245338898095343,-0.0228204985947853,0.0477266555883307
"1014",0.013852664327354,-0.0874750552974114,-0.0362199054778282,0.0458845036153147,-0.181788644004325,0.0325196988424976,-0.00568530902268786,-0.0222542096233115,0.0470363957731826
"1016",0.0165724618905331,-0.0946640685022735,-0.0251437731337095,0.0455258419294468,-0.169348938724798,0.036958044024821,0.00212546958908231,-0.0107419337179301,0.0539197337825501
"1018",0.0162158624802793,-0.0998038714886028,-0.0147847796382443,0.0411974675328068,-0.161308645527937,0.0385131935782306,0.00515909410651183,-0.00408069803670376,0.0556625952597681
"1020",0.0173395547272308,-0.105043775715046,-0.00319820668634668,0.0396706656415132,-0.146644027128084,0.0408916925864418,0.00914671614938155,-0.00104302892769038,0.0488475939077809
"1022",0.0164502731783457,-0.10794548198148,0.00595865768502044,0.0400759194548948,-0.135921745082231,0.0411694000631209,0.00952463989495609,0.00352658260113189,0.0458486800750863
"1024",0.0166982503239464,-0.109540185382922,0.0174785316721769,0.0429979368272981,-0.119706916172557,0.0480003774750091,0.0130126069052693,0.0118038578179776,0.0473744515075208
"1026",0.0175833638406144,-0.110185001210981,0.0278378180984569,0.0446623454955361,-0.103541687976213,0.0559595648170897,0.0196537597669005,0.0238251967256258,0.0566939926033026
"1028",0.0179191242761418,-0.110778917495257,0.0352165766783336,0.0422920665466736,-0.0929042795969905,0.0550511088282454,0.0193189118239465,0.0229772215845446,0.0559797890687927
"1030",0.0162121149671769,-0.110262668633281,0.0401144983121864,0.0452126461166717,-0.0869675683865768,0.0627434986588634,0.0216696343635957,0.0248963256500258,0.0565420743241301
"1032",0.0146999939796547,-0.110875326683181,0.0435906499423395,0.0391014089625847,-0.0846891012143506,0.0574213094399378,0.0177857550593829,0.0114185401185798,0.0404284358146703
"1034",0.0124659398966367,-0.113114739979626,0.0475793548469542,0.0332366088909959,-0.0773501827690427,0.0481009724520298,0.0104995141681528,-0.00907649269058803,0.0182377476213781
"1036",0.00735435544048093,-0.114765247605346,0.0529708190833375,0.0295593994842526,-0.0701806019978606,0.040404097409395,0.00203249220356936,-0.032472013842848,-0.00780512621278992
"1038",-0.000471966977909678,-0.116863461049703,0.0587192365056837,0.0274554456175874,-0.0600787150909197,0.0304727085908225,-0.0050703994087216,-0.0613792476018077,-0.0370916409431934
"1040",-0.0115712312399554,-0.116288138120715,0.0684054869415782,0.0347389754009964,-0.0432060460681046,0.0308807019211748,-0.00450441807865728,-0.0797691077091798,-0.055833674943424
"1042",-0.027771684949121,-0.112811587689921,0.0793740808195438,0.043168920468841,-0.0254120232844302,0.0355301485719455,0.000434766851441811,-0.080996144564506,-0.0484403601035901
"1044",-0.0456865749258066,-0.104110488257258,0.0913492468780568,0.051723342865772,-0.00365728656472432,0.0505226487257251,0.0154637907983954,-0.0643281612341784,-0.022330378655638
"1046",-0.0648018819250794,-0.0920525613582993,0.0978956363592594,0.0519300183543732,0.0144731410067993,0.0618757445074318,0.0320758933018346,-0.043559545356726,0.004734601348489
"1048",-0.0829683514454032,-0.0762001218923911,0.0976487721324028,0.0419322787634637,0.0239523353584365,0.0644079637002596,0.0397862098008206,-0.0276890327055266,0.0246774391283215
"1050",-0.0962923824940787,-0.0598474835439939,0.0922022536026535,0.027605023393103,0.0294295009120904,0.0562309806813158,0.0369304642592982,-0.0223327301719574,0.0321098594483449
"1052",-0.102539143788978,-0.0459525165152393,0.0881726288813796,0.0103420681206251,0.0363325264426165,0.0365169178851153,0.0200673707019708,-0.0328295516151896,0.021583906092274
"1054",-0.105382378335634,-0.0352441581311868,0.084744226866653,0.00637402480485954,0.0482999913795977,0.020099845107178,0.00460748265618574,-0.0341613471105021,0.0194518426475812
"1056",-0.107487612172242,-0.0255587621615451,0.0811317961438646,0.00666651668522575,0.0530851411815059,0.00732417480520774,-0.00809533370068333,-0.0344260043777282,0.0181814180355797
"1058",-0.108846350713086,-0.0193420398869692,0.0756914859660119,0.00338242442506568,0.0551456110093377,-0.00396732018203962,-0.0161843874549745,-0.0362442628825005,0.0184236226501438
"1060",-0.110367898904277,-0.0140264560470911,0.0688930368871813,-0.00809472686199097,0.0501356340894583,-0.0141638131463389,-0.0245245332491937,-0.041985857042567,0.0142200339619356
"1062",-0.111501545753928,-0.00993258513327393,0.0610762719854666,-0.0346421886358783,0.0357218779004623,-0.031699841711128,-0.0346646278794069,-0.0521174906475037,0.0040410769229197
"1064",-0.112072302438537,-0.00653115668389416,0.0549234035704052,-0.0655465060605875,0.0175581649248283,-0.0495689112170675,-0.0413475835440365,-0.071268326134037,-0.0197227318408491
"1066",-0.112323597072065,-0.00397224110954972,0.0503410231396731,-0.0904174085241922,0.00290040563293461,-0.0603051344290708,-0.0412231802430184,-0.0865442828472179,-0.0367257713196493
