"","Comp 1","Comp 2","Comp 3","Comp 4"
"1160",-0.0470251558741435,0.0312529047750283,0.00363491367438169,-0.0119211033488645
"1162",-0.0497187149015823,0.027212938744427,0.00223054495897256,-0.0125818102590523
"1164",-0.0522467220540918,0.0232838342406668,0.00052369086276801,-0.0135953243457253
"1166",-0.0544945221401119,0.0196276033916248,-0.0017126140083848,-0.0144247855098049
"1168",-0.0567229994089423,0.0161191645287476,-0.00421000432009959,-0.0130917434502965
"1170",-0.0598835460366851,0.0111964733542462,-0.00779277875030787,-0.0103512933781025
"1172",-0.065565929285501,0.00159043929355826,-0.0149488841992999,-0.0109439244614522
"1174",-0.0744966967602555,-0.0140407821315995,-0.0256064459016676,-0.0148491989401416
"1176",-0.0854958012261796,-0.0346399634077502,-0.0360482325901164,-0.0180110983654024
"1178",-0.0946712879863408,-0.0516898134974574,-0.0405477425343096,-0.0154331428237686
"1180",-0.0993758362214582,-0.055143339659684,-0.035742545672966,-0.0131698636688193
"1182",-0.0979932192980164,-0.0458657479663588,-0.0257037427762359,-0.013418052467351
"1184",-0.0910594780573933,-0.0308027435080045,-0.0156610141387495,-0.010393261689967
"1186",-0.0831734133446563,-0.0176416530915839,-0.00892014354011508,-0.00590764479061287
"1188",-0.0779722774175971,-0.0104773865825576,-0.00604902556745559,-0.0049172339209083
"1190",-0.0745732685318856,-0.00649628047591376,-0.00572789243102162,-0.00600094078489349
"1192",-0.0716374227848915,-0.00288011804899952,-0.00577786606110953,-0.00680097868069812
"1194",-0.0698672179079824,-0.000994462696653818,-0.00585774997489147,-0.00783378537461484
"1196",-0.0694138005473749,-0.00126652269174713,-0.00566596382275556,-0.00816032849251621
"1198",-0.0701920622350502,-0.00308871883600699,-0.00580563870297763,-0.00836762143363427
"1200",-0.0724419842446793,-0.00654069081115433,-0.00588791241245821,-0.0105691448126411
"1202",-0.0764604218633353,-0.0128534081951784,-0.00646936391993648,-0.0180304115506415
"1204",-0.0811750150982213,-0.0215474732851457,-0.00802061200091204,-0.0300425238318426
"1206",-0.0842484528365173,-0.0294777263875943,-0.00789702621002057,-0.0413173499522479
"1208",-0.0845720875977585,-0.0360764614008936,-0.0068565923273575,-0.0556521675226356
"1210",-0.0808114719158867,-0.0404810536996665,-0.00685688443249901,-0.0744291933558941
"1212",-0.0713986530217855,-0.0392748489950257,-0.00531096672309147,-0.0896717602041918
"1214",-0.0587788306721552,-0.0338527758077929,-0.00190334607260597,-0.0985323492721968
"1216",-0.0459872486141863,-0.0262659860461724,0.00182367541092027,-0.100544271101832
"1218",-0.0330751134016485,-0.0132000763591147,0.00279231337750084,-0.101673837449175
"1220",-0.0210582011501536,0.0058574669764993,-0.00331784222340712,-0.105205678426887
"1222",-0.00669882802040688,0.0342971614974081,-0.0257807738825484,-0.0884278851224712
"1224",0.024126786271618,0.0613829172975814,-0.030914476397535,0.0107902798831715
"1226",0.0375226365428126,0.0649303515962831,-0.015818833928366,0.0697420571735734
"1228",0.0420480212157755,0.0634898570068996,-0.0101714068978686,0.0879955366660593
"1230",0.0478420005011431,0.0642878718443082,-0.00666666999647935,0.0945809668810694
"1232",0.055877788319853,0.0685531452814365,-0.000754632117081583,0.100285746355423
