"","y.4.comps"
"(Intercept)",12.062
"1100",-0.00100727734710431
"1102",-0.00100727734710512
"1104",-0.00100727734710442
"1106",-0.00100727734710538
"1108",-0.00100727734710614
"1110",-0.0010072773471055
"1112",-0.00182591567012478
"1114",-0.00142764173901117
"1116",-0.000718738743557766
"1118",3.63643086712112e-05
"1120",0.000480772607050848
"1122",0.000727973456566185
"1124",0.00102244375802157
"1126",0.00129240960950066
"1128",0.001519055548961
"1130",0.00176320684073052
"1132",0.0020966270147142
"1134",0.00270744119740577
"1136",0.00394708075127368
"1138",0.00675868972683327
"1140",0.0116782466555171
"1142",0.00823823627533394
"1144",0.00490786056746737
"1146",0.00328794611322424
"1148",0.00231238062596116
"1150",0.00159140187818805
"1152",0.000896557515504327
"1154",0.00022103524076997
"1156",-0.0004721529008075
"1158",-0.00125052376761226
"1160",-0.00213680961012732
"1162",-0.00309587838459886
"1164",-0.0040580242747863
"1166",-0.00497631247317487
"1168",-0.00578113190927524
"1170",-0.0068755723155081
"1172",-0.00926281728546542
"1174",-0.0131945145551678
"1176",-0.017951978737754
"1178",-0.0213714247047852
"1180",-0.0219562640794945
"1182",-0.0199904260114059
"1184",-0.0164563907732065
"1186",-0.0131836927564295
"1188",-0.0114162495508624
"1190",-0.0105362745780446
"1192",-0.0097678805293747
"1194",-0.00937268284731917
"1196",-0.00935618693766783
"1198",-0.00969966101761988
"1200",-0.0105241208338046
"1202",-0.0122211490308591
"1204",-0.0145944843363214
"1206",-0.0165281972887826
"1208",-0.0180563551985154
"1210",-0.0191031675935047
"1212",-0.0184797920873222
"1214",-0.0164948118882612
"1216",-0.0138499983691935
"1218",-0.0106316995302928
"1220",-0.00734042374516776
"1222",-0.00260184004847127
"1224",0.00923335943387681
"1226",0.015246578183482
"1228",0.0168964928892143
"1230",0.018256485618437
"1232",0.0204348096913569
"1234",0.0215298395523655
"1236",0.0203540248876743
"1238",0.0176140228159792
"1240",0.0131523693503755
"1242",0.00749586579306524
"1244",0.00393101386124056
"1246",0.00150654857946822
"1248",0.000716684649215922
"1250",0.000997141206736875
"1252",-0.0003782606804107
"1254",-0.00218352894940385
"1256",-0.00324682321626913
"1258",-0.00402226698723989
"1260",-0.00470942455064878
"1262",-0.0049641754508673
"1264",-0.00476774032790929
"1266",-0.00452772869146061
"1268",-0.00419671361531184
"1270",-0.00373384285366391
"1272",-0.0034916943854836
"1274",-0.00298410375492923
"1276",-0.00234574902845054
"1278",-0.00183990205384899
"1280",-0.0011313731992198
"1282",-0.000380897366530915
"1284",8.81732760866357e-05
"1286",0.000495244435758142
"1288",0.00091730029533656
"1290",0.00127582941416117
"1292",0.00149493340145618
"1294",0.00129554913804195
"1296",0.000782184897880654
"1298",0.000656064805259376
"1300",0.000851387425849626
"1302",0.000854839858984705
"1304",0.000890383620608604
"1306",0.00123922784894159
"1308",0.00162363027501915
"1310",0.0018347315863527
"1312",0.00194386911593328
"1314",0.00177704417085527
"1316",0.00194612474425044
"1318",0.00301377121272487
"1320",0.00421252160231896
"1322",0.00491320679606626
"1324",0.00564286025619162
"1326",0.00641785568990946
"1328",0.00622486323634065
"1330",0.00514805158457713
"1332",0.00417195941433907
"1334",0.00315307612923278
"1336",0.00239576726390608
"1338",0.00202354080729609
"1340",0.0014233651641341
"1342",0.000593754962100616
"1344",-0.000152147350033996
"1346",-0.00095360659033614
"1348",-0.0023265219126794
"1350",-0.00467201231335248
"1352",-0.00742383002635156
"1354",-0.010055779313498
"1356",-0.0104861028670495
"1358",-0.00931302562237623
"1360",-0.00828281190552279
"1362",-0.00742354823029353
