"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"892",-0.089736141631377,-0.00303071005092606,0.00651909241206123,-0.0724572844078671,-0.0315789631000756,0.0402014639470246,-0.13052549394749,-0.0335073814228448
"894",-0.0887492099291992,-0.0012260828673532,0.0114193107854184,-0.0692554462620827,-0.0189298550003367,0.0556003296246069,-0.117461229876731,-0.0234819803302395
"896",-0.0877451314150533,0.000607901101756153,0.0164388017548331,-0.0657369807948471,-0.00542817969351643,0.0722606781629806,-0.102332349205971,-0.0114788511828093
"898",-0.0867334731459632,0.00245373611133713,0.0213968342040698,-0.0621012942834584,0.00845806169890075,0.0891750479770447,-0.0864846135797584,0.000534103642630491
"900",-0.0857238864378517,0.00429376148736414,0.0261098047590119,-0.058515994408992,0.0225863868576762,0.105980709461679,-0.0701113877034637,0.0125048687946392
"902",-0.0847271761725645,0.00610819981322276,0.0303681787435639,-0.0552049370913578,0.0368292631412353,0.122310864787004,-0.0532492117860913,0.0245434676605255
"904",-0.0837559868734253,0.00787389629514845,0.0339127107091297,-0.0524761759949185,0.0508037741221876,0.137269289745499,-0.0369949299814401,0.0350934457224187
"906",-0.0828141650165905,0.00958364646186853,0.0365393123103987,-0.0505708472477144,0.0642082483768837,0.150151006564341,-0.0220281861320533,0.0435717310951807
"908",-0.081905543920565,0.0112301441336883,0.03800905842528,-0.0497296873861795,0.0767390939439932,0.160352980883011,-0.00866952323043235,0.0493878576682517
"910",-0.0810254451191999,0.0128213456808565,0.0381209033313215,-0.0501307733833582,0.0882651790304076,0.167431914060352,0.00332436931475947,0.0539726799009907
"912",-0.0801650289074578,0.0143724544793994,0.0366815411254354,-0.0519133025465687,0.0986717256001527,0.17091149900635,0.0137265659462446,0.0565418511252694
"914",-0.079308249003394,0.01591130885625,0.0335309102020612,-0.0551651821588862,0.107945155907343,0.170515627575774,0.0226223406544613,0.0568286957103779
"916",-0.0784308325814684,0.0174801102751294,0.0285864658789521,-0.0598967068263422,0.115756445054994,0.165657915873803,0.0290725007975392,0.0532046846769845
"918",-0.0775031050462361,0.0191301632478535,0.0218413315152866,-0.0660391335124573,0.122200002619343,0.156243650035094,0.0330469379723167,0.0450268136878137
"920",-0.076492588917507,0.0209171047280163,0.0133612807567111,-0.0733980378543658,0.127443382803195,0.142835558447234,0.0355246547947502,0.0346507206253564
"922",-0.0753655234459096,0.0228981881024232,0.00331940043733074,-0.0816492955948945,0.131791000904675,0.126308094321587,0.0377791568177139,0.0240734913118506
"924",-0.0740884083810098,0.025129519936843,-0.00802068718646619,-0.0904461958346723,0.135263135278691,0.107253652757751,0.0399984603704717,0.0146542999303649
"926",-0.0726320815765505,0.0276588557157518,-0.0203452450590407,-0.0993591321302871,0.137943181818897,0.0865563358637212,0.042803408049079,0.00832502719237033
"928",-0.070977382543673,0.0305157579409593,-0.0333199585693274,-0.107984442988983,0.139706279935565,0.0650029821393263,0.0465299540597208,0.00638703670244527
"930",-0.0691132853566609,0.0337152417078555,-0.0466063422210021,-0.115941544255271,0.140554755463579,0.0435054966228893,0.052165881256742,0.0109209485838546
"932",-0.0670359844089663,0.0372594966132434,-0.0599224885718691,-0.122908075503615,0.140077020704204,0.0223266447513492,0.0590467403220496,0.0212883773351546
"934",-0.0647465635993884,0.0411418537327606,-0.0730891964620633,-0.128639257303982,0.137804448399243,0.00151113582708267,0.0666049475690817,0.0373843465114345
"936",-0.0622464818894443,0.0453544223233527,-0.0860413250044675,-0.132976394524688,0.133088933781695,-0.019232168720525,0.0732816445133233,0.0563222307085938
"938",-0.0595314601920216,0.0498984794599456,-0.0987821010666713,-0.135762679210716,0.125644746257926,-0.0397433127044816,0.0786485488157662,0.0769218877827727
"940",-0.0565899767228526,0.0547862690441178,-0.111404878872213,-0.136856266395423,0.114878380427469,-0.0602483213142337,0.0815115682631687,0.0965864536823037
"942",-0.0534046739956869,0.060038934612784,-0.123961174143405,-0.136017689115713,0.100898639750415,-0.0800939781772018,0.0818673979377657,0.113485083523953
"944",-0.0499569496282691,0.0656793912697864,-0.136382448627476,-0.132999914620623,0.0837922574486955,-0.0986631846902806,0.0790054650686499,0.124734130612419
"946",-0.0462443258534686,0.0717042980467703,-0.148448442170578,-0.127517937326403,0.0640561094411907,-0.114921894372362,0.0727367629412982,0.127269280291256
"948",-0.0422926688204865,0.0780670364047802,-0.159691694918625,-0.119332931063183,0.0429176550775133,-0.127063950511802,0.0641920805218303,0.120512609300454
"950",-0.0381635745394987,0.0846682379692408,-0.169468039818165,-0.108312174651297,0.0220053342388385,-0.133182790209804,0.0552577045044673,0.105487208737894
"952",-0.0339557522172761,0.0913554347118458,-0.17709008089492,-0.0945614451617828,0.00280538465274804,-0.132124007105389,0.0468614160726071,0.0828101872140864
"954",-0.0297918871488985,0.0979448058975249,-0.181961403593014,-0.0784449762331762,-0.0131691858058185,-0.123245988604086,0.0404239227226439,0.0552087520466918
"956",-0.0257993461990367,0.104250128549635,-0.183711597160077,-0.0606087456736461,-0.0250613650756186,-0.107018782826521,0.0364481116975989,0.0248670569413014
"958",-0.0220895024036998,0.110111783624102,-0.182280308126972,-0.0418206317910631,-0.0325473744384829,-0.0846450290300498,0.0349106772371069,-0.00555825082493834
"960",-0.0187389222464578,0.115422737972093,-0.177898257916217,-0.0228677646268466,-0.0358827127167974,-0.0579832429415289,0.0355302295994976,-0.0335467796866553
"962",-0.0157847389346323,0.120132471632546,-0.17105218267048,-0.00446668990122218,-0.0357916744481946,-0.0291928587920535,0.037586899436887,-0.0574921599536323
"964",-0.0132218830733983,0.12425074219726,-0.162360159339755,0.0128824694675515,-0.0333063616114238,-0.000268184436799297,0.0400132378983827,-0.0771722781905151
"966",-0.011018552336123,0.127824109923593,-0.152483676125829,0.028820517021214,-0.0296427062771125,0.0269752420395979,0.041601727444944,-0.0931227392621193
"968",-0.00912964953403376,0.130918015554056,-0.141983271072812,0.0432123707834915,-0.0254968414774558,0.0516312672525568,0.0421782353054445,-0.104661737700759
"970",-0.00750930544247985,0.133598959956623,-0.131287728446088,0.0560383800395758,-0.0215236523318443,0.0730837027022161,0.0415531681470754,-0.112055235633411
"972",-0.00612134464639514,0.13591945839449,-0.12068623877738,0.0673858319882396,-0.0178609819896673,0.0914323879581415,0.0401455603625302,-0.115350465400769
"974",-0.00494468937001075,0.137909964795409,-0.110359950447743,0.077243416487988,-0.0150613001064226,0.106124113364936,0.0374654425368198,-0.115731073901024
"976",-0.00397185355377769,0.139581082661054,-0.100409612694114,0.0855725330272048,-0.0132378422663564,0.117036671261587,0.0334870234073667,-0.113496708206549
"978",-0.00320092710829958,0.140935467264094,-0.0908829882483771,0.0923932436476497,-0.0124828495332109,0.124181133337199,0.0283175082407672,-0.109050693266547
"980",-0.0026333271238106,0.141970820173207,-0.0818055458638003,0.0977119863417478,-0.0126066701664004,0.127702543660022,0.0222299960479875,-0.10223580582696
