"","y.4.comps"
"(Intercept)",12.062
"750",-0.00428874306979039
"752",-0.00512357119552086
"754",-0.00601413933793514
"756",-0.00696207054802931
"758",-0.00796795646935296
"760",-0.00903094855408204
"762",-0.0102388366508026
"764",-0.0112449520156667
"766",-0.0120425451056528
"768",-0.0127258910081392
"770",-0.0131679572383177
"772",-0.0132420719793984
"774",-0.0129065186974832
"776",-0.0120797168518656
"778",-0.0108744744337309
"780",-0.00927896154075695
"782",-0.00745491411629808
"784",-0.00565402448928149
"786",-0.00404526603511131
"788",-0.00279696215758884
"790",-0.00192116436526982
"792",-0.00126601873542079
"794",-0.000847716225407172
"796",-0.000757915977942081
"798",-0.0010249117127683
"800",-0.00149066294696927
"802",-0.00219538917643235
"804",-0.00332455763654103
"806",-0.00512895690827185
"808",-0.00786696985030481
"810",-0.0120169048412149
"812",-0.0172261228075348
"814",-0.0216797142164258
"816",-0.0233919565255111
"818",-0.0227183162223934
"820",-0.021368373921019
"822",-0.0198432651540689
"824",-0.0184956280888317
"826",-0.0173167530686477
"828",-0.0162939442871465
"830",-0.0153710502306438
"832",-0.014533943070619
"834",-0.0137246480247939
"836",-0.0130428221622487
"838",-0.012523248412596
"840",-0.0121311663302561
"842",-0.0122768188227531
"844",-0.0129685002530325
"846",-0.0140431955519582
"848",-0.015377464909249
"850",-0.0167886306855333
"852",-0.0181041748665199
"854",-0.0189039487726877
"856",-0.0190702829730788
"858",-0.0187902178447843
"860",-0.0179908335217264
"862",-0.0166191274642326
"864",-0.0151134610581346
"866",-0.0134724387496994
"868",-0.0114786125758791
"870",-0.00904578029000032
"872",-0.00637793855903205
"874",-0.00374381544530249
"876",-0.000771346368177431
"878",0.00254280687778307
"880",0.00608849703336147
"882",0.00967624907075893
"884",0.013287514696362
"886",0.0166228074496899
"888",0.0196848560626052
"890",0.0223931290792684
"892",0.0248284405350219
"894",0.0268232912635747
"896",0.028262904722274
"898",0.0294325494704994
"900",0.030193091606285
"902",0.0300007636270196
"904",0.0276672981376882
"906",0.0216096046614931
"908",0.0123682959360602
"910",0.00353623535840284
"912",-0.00288418167619988
"914",-0.00713026951830317
"916",-0.00984083193608496
"918",-0.0116339179586894
"920",-0.0127682339027875
"922",-0.0135185140064235
"924",-0.0140292947217211
"926",-0.0143870190777276
"928",-0.0146280433136693
"930",-0.0148129667322594
"932",-0.0149343792239289
"934",-0.014979288533003
"936",-0.0148501478607135
"938",-0.0143138269011044
"940",-0.0131968059603883
"942",-0.0114046378974161
"944",-0.00908311243582594
"946",-0.00637910498390755
"948",-0.0034898321797908
"950",-0.000509387962831266
"952",0.00248903241101938
"954",0.00547361167024161
"956",0.00838436166397564
"958",0.0111773186822287
"960",0.0137568396045369
"962",0.0160132470066745
"964",0.0178295901172613
"966",0.0191407338711177
"968",0.0199617712954382
"970",0.0203079967881369
"972",0.0201638849837535
"974",0.01965152078351
"976",0.01874704896351
"978",0.0174737252509275
"980",0.0158052890784308
"982",0.0138376658336785
"984",0.0116761640241205
"986",0.00957771233081458
"988",0.00767061140036838
"990",0.00606944149359938
"992",0.00480286458380169
"994",0.00375987631483346
"996",0.00299489731312599
"998",0.0024762261334735
"1000",0.00217654404131897
"1002",0.00198370600722466
"1004",0.00191765011750371
"1006",0.00193329265118757
"1008",0.00207939658093713
"1010",0.00233026856004724
"1012",0.00267348411666619
"1014",0.00308468209984517
"1016",0.00354022968136067
"1018",0.00404197355901542
"1020",0.00461775915707812
"1022",0.00526783086242779
"1024",0.00598635293519847
"1026",0.00678117491707
"1028",0.00760553561813275
"1030",0.00844596984490305
"1032",0.00934279694210624
"1034",0.0102653918380458
"1036",0.0111722316584531
"1038",0.0119794559319609
"1040",0.0126495049267197
"1042",0.0131656826147464
"1044",0.0135360452765668
"1046",0.0137578993757555
"1048",0.0138019964704477
"1050",0.0135273811254624
"1052",0.0129471516916988
"1054",0.0119584944221578
"1056",0.0104390179779785
"1058",0.00812871844600388
"1060",0.00459513427951886
"1062",-0.000227976352270755
"1064",-0.00592521738379695
"1066",-0.0112167441286728
"1068",-0.0152782108082655
"1070",-0.0180768174789048
"1072",-0.0197800969263157
"1074",-0.0204883745350139
"1076",-0.0206579845877959
"1078",-0.0204848939210565
"1080",-0.0200329114681943
"1082",-0.0193225519962903
"1084",-0.0184247053846258
"1086",-0.0174891718425133
"1088",-0.0166862339261559
"1090",-0.0156340076386273
"1092",-0.014517827136484
"1094",-0.0133676068240468
"1096",-0.0122109051197352
"1098",-0.0110709762018122
