"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5"
"946",0.17805694803166,0.137480103552056,-0.170889438421558,-0.108889060281242,-0.0721778877274568
"948",0.148998216830966,0.19070243387808,-0.138752574708426,-0.0757665250404223,-0.10645003567481
"950",0.10040798856837,0.244399167071324,-0.0882470052314402,-0.0443001980254251,-0.129746750930889
"952",0.035540169321015,0.287927926728486,-0.0252104116188947,-0.0158902612110182,-0.131888241720494
"954",-0.037946043925201,0.311395831014133,0.039060523795086,-0.00814196447649206,-0.116641576193018
"956",-0.109721770132914,0.308848406857752,0.0935597842918972,-0.0151245129679056,-0.085150157407863
"958",-0.169448078088542,0.280254025057437,0.131134805025234,-0.0298748640845067,-0.039885257744089
"960",-0.210137730996442,0.230623777744649,0.146534731966322,-0.0505316215780808,0.00413679245227526
"962",-0.229202713456393,0.169339861852692,0.139482311310618,-0.07348547544013,0.0378909158570259
"964",-0.229798480652178,0.106098362304829,0.116013440656493,-0.0901186398905093,0.0626931829511675
"966",-0.21809032920382,0.0493987207131525,0.0854872836876021,-0.0862550065817442,0.0873795376597095
"968",-0.201132786811404,0.0036248247853294,0.0528898940233932,-0.0739552959754776,0.102640336538122
"970",-0.184908944168003,-0.0300871575733583,0.0226989669295786,-0.0558543593369951,0.109092948213108
"972",-0.173016533455708,-0.053599190116455,-0.00314446167840726,-0.0497597627401242,0.105934962905642
"974",-0.166105408892269,-0.0692828852053458,-0.0231313891015919,-0.0449515761368312,0.0996069597489692
"976",-0.162484567036377,-0.0791852621733493,-0.0394820551305392,-0.0377912504379931,0.0913806390568647
"978",-0.160169324327932,-0.0850723283962488,-0.0514914550516263,-0.0238120549891689,0.082371089063811
"980",-0.157004843511081,-0.087807273323864,-0.0624153478854808,-0.0153961965524653,0.0675848325188498
"982",-0.151662484049179,-0.0872655978607075,-0.0711435775318082,-0.00261337339290038,0.0457497061404086
"984",-0.143840510297819,-0.0837752302212668,-0.0770155156845766,0.00801601159190412,0.0304965830589949
"986",-0.134091666317949,-0.0775437028318322,-0.0800229029333394,0.0336430449776601,0.0215987458544023
"988",-0.122539899346727,-0.0689903463209647,-0.0810275341132817,0.0540138311339272,0.018870029507328
"990",-0.110803145291009,-0.0596646191688127,-0.0821683377159417,0.0694176430952988,0.00920942009275232
"992",-0.0993651086456863,-0.050369106433197,-0.0838600312943808,0.0691815695314683,-0.00313846046123814
"994",-0.0891133769984941,-0.0418525249095156,-0.0860345092242601,0.0746241935602133,-0.0189835788469367
"996",-0.0796563273582143,-0.0341149322167591,-0.0889279825476327,0.0774836300798065,-0.028485141867944
"998",-0.0718112821888982,-0.0278186778140455,-0.0923928300448346,0.0801742747470947,-0.0427767116058001
"1000",-0.0642433010828782,-0.0218215926806375,-0.0953337446447986,0.0745675005174819,-0.0520996481480616
"1002",-0.0572174235700195,-0.0161143302581024,-0.0970920225903347,0.0668016844214713,-0.0658243432482419
"1004",-0.0504070106959567,-0.0106989085029068,-0.0985296369565359,0.0559627961885931,-0.07039052328619
"1006",-0.0438122149355438,-0.00566805605399683,-0.0989252605155482,0.0525435479132777,-0.0711713107200047
"1008",-0.0371216014893832,-0.0012932715370943,-0.0992475368645391,0.0412212768424573,-0.0684744307892345
"1010",-0.0307654510685231,0.00220120833396976,-0.100738251518232,0.0326683155173156,-0.0690807102930562
"1012",-0.0243016180334081,0.00493895736528083,-0.102495538545566,0.0204931180275923,-0.0712416168393228
"1014",-0.0184319795916051,0.00627783908318948,-0.104698006769247,0.0130327207821729,-0.0770152963311585
"1016",-0.0126518549881165,0.00652728437413744,-0.105253354487337,0.0118199334889414,-0.0718262650041887
"1018",-0.0073113925490873,0.00579391763496603,-0.105642378059418,0.0141703107105719,-0.0667440696151845
"1020",-0.00135151834447076,0.00512344246484452,-0.103779227856591,0.0161331283610156,-0.0560392240516531
"1022",0.0042263357673252,0.00409195838838696,-0.1004071379758,0.0156581217280249,-0.0517505114683725
"1024",0.0100186419039862,0.00309621848011541,-0.0953405455353733,0.0191520465453919,-0.0434136943173944
"1026",0.0160190842888351,0.00248717432272248,-0.0878509101672705,0.022605873138761,-0.0350448764360356
"1028",0.0217630020135934,0.00199074512663656,-0.080176127612,0.0232405802324401,-0.0320522334112864
"1030",0.0268019905658532,0.0012844216294983,-0.0723377171570505,0.0232994097640409,-0.0325794707001078
"1032",0.0315904696727648,0.000395084415457074,-0.0639175689317396,0.0222965291978179,-0.0366995720526974
"1034",0.0359887825265045,-0.00147553780375657,-0.0556780972771392,0.0228047204708632,-0.0330119632978535
"1036",0.0393663975303604,-0.00459578838294348,-0.047518256127826,0.0281703351089613,-0.023831517827614
"1038",0.0419541584402247,-0.00891925998809478,-0.0394291418068228,0.0276815399676018,-0.00959097952465416
"1040",0.0437774974288738,-0.0139994730044966,-0.0295640785549952,0.0281740338944957,0.00804717640469657
"1042",0.0445616212386139,-0.0199012320010339,-0.0185177711431503,0.0229856038019883,0.0201427093464542
"1044",0.0449531424885358,-0.0257146397617973,-0.00724336933122889,0.0212599467838411,0.0336531965130415
"1046",0.0447260872936829,-0.0315236353069464,0.00299154050391223,0.0164056375816943,0.0414376633068768
"1048",0.0435156176384545,-0.0377327277017284,0.0108295073354503,0.01103359664745,0.0423100439440882
"1050",0.0418226339438609,-0.0439621260215232,0.0171413031924722,0.00198601014064838,0.0383909986162409
"1052",0.0404928864563329,-0.0493391059708673,0.0240422737192649,0.000236462542419381,0.0366136843384631
"1054",0.0394561392582366,-0.0540562442823118,0.0302078285273195,-0.00323907194217031,0.0388530924265076
"1056",0.038579094647604,-0.0576149474524906,0.035773083185011,-0.0050744877134109,0.0374793773809132
"1058",0.0383199744872648,-0.0602024649183913,0.0409854901355044,-0.0143508697525929,0.0330479670297692
"1060",0.0386469957256526,-0.0614930682735845,0.046836408050486,-0.0275336986593613,0.0167239406134799
"1062",0.0396471348387362,-0.0613227496443373,0.0531308594744136,-0.0445751988908641,-0.0105834998186312
"1064",0.041286131058772,-0.0596573816887304,0.0598732783301826,-0.055041237844554,-0.0360164490444172
"1066",0.0429107323923223,-0.0575356791577179,0.0658111818242189,-0.0578674425811561,-0.0479386591758978
"1068",0.0445499610267894,-0.0548120167230688,0.0717155561030134,-0.0530095158189967,-0.0474382166322498
"1070",0.0462990528577125,-0.0519744677914143,0.0760117472276274,-0.0492007457995086,-0.0418951679025706
"1072",0.0478693055487771,-0.0486644037373216,0.0813081352083326,-0.0290534726823285,-0.0240787193431145
"1074",0.0492963934137136,-0.0447629331857666,0.0868709949259676,-0.00340258359281086,-0.00160391558667159
"1076",0.0512079475992975,-0.0397833223817725,0.0907226257992964,0.025572841338435,0.0187168282106785
"1078",0.0528723652969263,-0.034555967216575,0.093167203487807,0.0434504822045105,0.0318102231675611
"1080",0.0538534506766786,-0.0290536564960593,0.0946548720423321,0.0485815926172955,0.0325795628564896
"1082",0.0544514147716584,-0.0226051626314675,0.0951047108934927,0.0568989073694479,0.031606023183669
"1084",0.054673592417005,-0.0154606810273441,0.0926664377505477,0.0716306662249829,0.0324935246956499
"1086",0.0536637062948567,-0.00885627564221596,0.0837198902240101,0.0787367647211304,0.0270999844731376
"1088",0.0508512575265834,-0.00388098589970156,0.0660512259254409,0.0505474254447184,-0.0208971614234088
"1090",0.0508512575265833,-0.00388098589970666,0.0660512259254123,0.0505474254446793,-0.0208971614233046
"1092",0.0508512575265875,-0.00388098589969653,0.0660512259254627,0.0505474254446852,-0.0208971614232917
"1094",0.0508512575265916,-0.00388098589968112,0.0660512259254366,0.050547425444688,-0.0208971614235725
"1096",0.0508512575265837,-0.00388098589971196,0.0660512259254634,0.0505474254445887,-0.0208971614233455
"1098",0.0508512575265862,-0.00388098589970825,0.0660512259255096,0.0505474254446757,-0.0208971614232151
