"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"1196",-0.014693464624387,0.0492475262541999,-0.00106660636976705,0.00497296497373018,0.0305816362962723,0.0305149493106807,0.0520328642641949
"1198",-0.0142242979451271,0.0497698820481712,-0.000588288047058489,0.00526931680571455,0.0311843816304255,0.0306089555628537,0.0512057132730117
"1200",-0.0139153018646576,0.0501446757832806,-0.000170422673528879,0.0054933271911455,0.0316395511688999,0.0305754281533689,0.0503315165958795
"1202",-0.013762364653858,0.0503740631743152,0.000183610543827519,0.0056426679192018,0.0319506891064723,0.0304513726139816,0.0494353420977662
"1204",-0.0137730216073474,0.0504447158060658,0.000451666798445513,0.00567938089830271,0.0320560026843179,0.030103259073805,0.0481848073413011
"1206",-0.0139442244833909,0.0503528625242428,0.000611478334960303,0.00557918902029271,0.0318803557140246,0.0293997819414479,0.0463384829137245
"1208",-0.0142527331036974,0.0501221233747668,0.000678568134410583,0.00537062960500651,0.0314523894094153,0.0284430411886405,0.0442861376236419
"1210",-0.0146866770171755,0.0497625899747965,0.000656405929520804,0.00503998103355663,0.0307421589553548,0.0271738859119487,0.0420207825707132
"1212",-0.0152380507682551,0.0492773857654182,0.00053472728622869,0.00456539160646437,0.0296784524596439,0.0254651731811926,0.0393684012375764
"1214",-0.0158707344790328,0.0487072708011474,0.000350492395613481,0.00398105321755085,0.0282811718785724,0.0233883525025948,0.0365558749781591
"1216",-0.0165513942145298,0.0480899615172551,0.000139683367491988,0.00331285608947277,0.0265975075911423,0.0210207819144053,0.0337621541727008
"1218",-0.0172587872026359,0.0474459880410717,-8.33999516318021e-05,0.00258696954816296,0.024688604646654,0.0184434754303864,0.0311339221797773
"1220",-0.0179645920737856,0.0468074326891315,-0.000286570710980586,0.00184780431849077,0.0226380345498828,0.0157698378641165,0.0287053450324709
"1222",-0.0186528892297814,0.0461913983002293,-0.000452624528321084,0.00113147213501875,0.020536976009311,0.0131091055854198,0.0264873079477186
"1224",-0.019331143661983,0.0455823084942619,-0.000610338587796878,0.00042338174474128,0.0184118862354938,0.0104664777359221,0.0242964943896392
"1226",-0.0199867664696025,0.0449925842248778,-0.000753864042163243,-0.000263511070189039,0.0163278358706916,0.00792784676554495,0.0221420540488108
"1228",-0.0206008734075163,0.04444647137472,-0.000854030551835316,-0.000883824858466633,0.0144014362629475,0.00565803733225589,0.0203067946668854
"1230",-0.0211719263588716,0.043944842765678,-0.000913548480014564,-0.00142489119784079,0.012664489373495,0.00365326597897153,0.0187297985049004
"1232",-0.0217017791636167,0.0434846289662676,-0.000939760504641809,-0.00189211854308849,0.0111016379145864,0.00186940778786992,0.017302120595418
"1234",-0.0221842479270152,0.0430747532914857,-0.000922367937391008,-0.0022799010535944,0.00972596538900727,0.000349774863351414,0.0162187807350495
"1236",-0.0226162892389131,0.0427200982819232,-0.000855691195941831,-0.00258047161281447,0.00855379367889149,-0.00087727779904647,0.0155546492301319
"1238",-0.0230055552131765,0.0424116734396346,-0.000748303191636979,-0.00281192481901047,0.00754574379018044,-0.0019032169438088,0.0150679399978144
"1240",-0.0233558304182508,0.0421459746936965,-0.000602308619196334,-0.00298367961132281,0.006665944175524,-0.00279557213953367,0.0146289047491343
"1242",-0.0236773587770047,0.0419094801152495,-0.000435312212708807,-0.0030915500247089,0.00591792247975755,-0.003530423857609,0.0144017226996974
"1244",-0.0239815311067765,0.0416835742689221,-0.00027923763052216,-0.00318040555212534,0.0052355176838098,-0.00418028216698296,0.0142059136603265
"1246",-0.0242683460381694,0.0414688675104432,-0.000132460223474532,-0.00326278374045536,0.00461490050194498,-0.00474488983347854,0.0140441869113278
"1248",-0.0245463952906662,0.0412543762671389,-7.38593848762961e-06,-0.00333244636399206,0.00406878709895891,-0.00519878507108151,0.0140223734771978
"1250",-0.0248183271925464,0.0410358323921246,8.73778024722322e-05,-0.00338152049853379,0.0035991349655861,-0.00554429427009762,0.0141590618661598
"1252",-0.025074299301893,0.0408266076542242,0.000168015181211305,-0.00340674749124947,0.00321478594723556,-0.00577691102057634,0.014485925487921
"1254",-0.0253178884919093,0.0406198749416471,0.000220925642754659,-0.00343956192147855,0.00287993425141086,-0.00594551632963155,0.0149110491367126
"1256",-0.0255550966385053,0.0404053378266898,0.000225539419554161,-0.00349264298318267,0.0025684227031825,-0.006089611036817,0.0152908815346071
"1258",-0.0257853552094929,0.0401843417949564,0.000183549090888393,-0.00357505733951255,0.00225901442066051,-0.00625366875121717,0.0154995441696545
"1260",-0.0260090417344763,0.0399555625241168,8.9771068490885e-05,-0.00368759149581557,0.00195212601700173,-0.00640588336195654,0.0156170107231734
"1262",-0.0262300067491675,0.0397117908982788,-7.08198386772361e-05,-0.00382843259884058,0.00164971867975026,-0.00653504355723708,0.0157183322523806
"1264",-0.0264511755231695,0.0394472986686607,-0.000309894975084857,-0.00401363401748813,0.00133295898462834,-0.00666060687879874,0.0157572706489714
"1266",-0.0266717554983431,0.0391618159206921,-0.000631599953924817,-0.0042364253393036,0.00101722881926749,-0.00676549990835649,0.0157811889285496
"1268",-0.0268917492060829,0.0388530126830851,-0.00104511442197243,-0.00449685556569694,0.000702582331743678,-0.00684521053269863,0.0158371163998587
"1270",-0.027110999090703,0.0385183798145865,-0.0015603551390364,-0.00480256591499194,0.000377170908708264,-0.00690812865303066,0.0158815396906095
"1272",-0.0273227243757155,0.0381649853329105,-0.00217276754449805,-0.00514003186233514,5.67206128193695e-05,-0.00696267741263831,0.01587928514893
"1274",-0.0275261760925074,0.0377899109010848,-0.00289443634730141,-0.00552317410173794,-0.000280036510696693,-0.00704660779557258,0.0157107795825991
"1276",-0.0277177523102048,0.0373931711231715,-0.00373490714073578,-0.0059577282267974,-0.000642479049726287,-0.00713737431463676,0.0154335621892701
"1278",-0.0278937570526309,0.036977917949922,-0.00469192182311964,-0.00643495448098814,-0.00101559449063501,-0.00720860617314894,0.0151102941176777
"1280",-0.0280541064541065,0.0365399484063573,-0.00577702426583313,-0.00696448524758881,-0.00140332614277647,-0.00726690121424968,0.0146673266274778
"1282",-0.0281933933981692,0.0360814348656255,-0.00699310744119052,-0.00754692413702224,-0.00180103734145446,-0.00730578998831056,0.0141501538796651
"1284",-0.028299160983311,0.0356130264970014,-0.00833474173413153,-0.00816858859008498,-0.00218155948329077,-0.00730938953722791,0.0136553232221703
"1286",-0.0283644542241424,0.0351346015226893,-0.00981526073083745,-0.00883698024217862,-0.00255141239285685,-0.00730490484966546,0.0130926603028324
"1288",-0.0283826504225054,0.0346450578907143,-0.011448565480682,-0.00957042880368589,-0.00292844876796819,-0.00732608924399088,0.0123412274088077
"1290",-0.0283447143426421,0.0341464354863795,-0.0132404692678571,-0.010351753265456,-0.00328919933880302,-0.00732850722785869,0.0115009458382339
"1292",-0.0282415897916578,0.0336372846732778,-0.0152038765479801,-0.0111760409680801,-0.00362783070407135,-0.00731503036121141,0.0105581667688366
"1294",-0.0280589397119911,0.0331177408517225,-0.01735578663519,-0.0120483462944019,-0.00393383888213403,-0.00726540480966608,0.00955101130653875
"1296",-0.0277975192811166,0.0325657202174643,-0.0197350153399101,-0.0129789363476413,-0.00420566401928958,-0.00711517103023032,0.00871422924490701
"1298",-0.027462364465221,0.0319478175380248,-0.0223994555565678,-0.0139977178953388,-0.00447052237634546,-0.0069136240699558,0.00796336417562316
"1300",-0.0270271992439864,0.0312599440003088,-0.025383276499804,-0.0151212731503623,-0.00472940615071791,-0.00669381050203917,0.0071085044156294
"1302",-0.0264629623104267,0.0304963252900573,-0.028714725912708,-0.0163543194039348,-0.0049794611607602,-0.00642238313841664,0.00617716313343951
"1304",-0.0257552595324893,0.0296215985014238,-0.0324543577897645,-0.0177235575868315,-0.00524609853816837,-0.00616151956297687,0.00507336844539028
"1306",-0.0248831663225888,0.0285913647258586,-0.0366727932573837,-0.0192397882778642,-0.00552221887924647,-0.00586697035363019,0.0039362397935737
"1308",-0.0237986660696948,0.0273819457401093,-0.0414071746882807,-0.0208834228263452,-0.00577147036035482,-0.00545921040976129,0.00287426000358014
"1310",-0.0224516988775151,0.0259571625668616,-0.0466841993344519,-0.0226239366176922,-0.00593869861645021,-0.0048814827266889,0.0020020531209929
"1312",-0.0207988890342607,0.0242501843768574,-0.0525433827395778,-0.0245091785219604,-0.0060889296307931,-0.00427003962128129,0.000992026574989522
"1314",-0.018784892419537,0.0221910242286848,-0.0589859823421759,-0.0265098365825331,-0.00619556426696295,-0.00359995325569422,-3.13388852951582e-05
"1316",-0.0163718549096985,0.0196802220734253,-0.0659874642398432,-0.0285825727107179,-0.00624244332738626,-0.00281989505613933,-0.000811919141624099
"1318",-0.0135236908333852,0.016639155637526,-0.0734188384754606,-0.0307066403962505,-0.00629218894890904,-0.00208023052697756,-0.00174319608139178
"1320",-0.010188709767073,0.0130692742123353,-0.0809683879465688,-0.0327388143757234,-0.00629425298603397,-0.00137376004711472,-0.00283472562760567
"1322",-0.00638215049339116,0.00899873558046941,-0.0882206236818351,-0.0345184647459179,-0.00623483423011079,-0.000689464223301957,-0.00398469438201149
"1324",-0.00222431581423011,0.00449356267171723,-0.0947041467652301,-0.0358956407522434,-0.0061145538828177,-0.000158417000117233,-0.0053580324088602
"1326",0.00209684858814634,-0.000282221031090323,-0.0999367726351376,-0.0366815544458793,-0.00584265498706265,0.00037789118456063,-0.00622439416258248
"1328",0.00637567389191887,-0.00507215892519595,-0.103540246522736,-0.0367303333262806,-0.00530775342236724,0.00116792678449377,-0.00583131988724873
"1330",0.0103931482539764,-0.00963815090499359,-0.105411097520357,-0.0360790267490501,-0.00451324673213885,0.00216477304582523,-0.00429328532396813
"1332",0.0139587776273533,-0.0138386607001114,-0.105756709425177,-0.0349369766171385,-0.00363977818944354,0.00304114411507111,-0.00243217221607894
