"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"1100",-0.03112883516963,-0.157489041642316,0.0455527590173876,0.0553402519636716,0.0102883282194445,0.00605723553071159,-0.0359416595578995
"1102",-0.0307350376897463,-0.156705453856798,0.0456273434810504,0.055047347631625,0.00972924627403219,0.00597575613862241,-0.0354232627241716
"1104",-0.0302983371366996,-0.155838497324757,0.0456971154614358,0.0546529935562795,0.0090522172243399,0.0058032860401557,-0.034905492494817
"1106",-0.0298190372920079,-0.154888137449774,0.0457617822352159,0.0541577460690701,0.00825833687769234,0.00554052874225418,-0.0343883378471824
"1108",-0.0292974668950347,-0.153854324840004,0.0458210233767163,0.0535622171242558,0.00734880649683155,0.00518826190247531,-0.0338717761224164
"1110",-0.0287339842100799,-0.152737008127002,0.0458744926671345,0.0528670827859891,0.00632494103500859,0.00474734274147838,-0.0333557757176077
"1112",-0.0281114741900527,-0.151500889024194,0.0459237222072976,0.052051454405279,0.00514411888891889,0.00416113765224298,-0.0327638148903952
"1114",-0.0274990579176759,-0.150284834371119,0.0459583546259107,0.0511848619702231,0.00393141062123459,0.00352128535758048,-0.0322451634398795
"1116",-0.0268606588654275,-0.149016598721361,0.0459827330609421,0.0502343782282796,0.00263942774684988,0.00284493371187439,-0.0317788870156533
"1118",-0.0261466798842609,-0.147595525053431,0.046001815964234,0.0491493881674548,0.00118631846327657,0.00212673762301137,-0.0313955888689175
"1120",-0.0253259062868732,-0.145949789968767,0.0460342379446601,0.0479664303758143,-0.000409240200729885,0.0013997247538157,-0.0309645000480704
"1122",-0.0243644292441843,-0.144006846713709,0.0460835722417553,0.0466527615065849,-0.00219418202949757,0.000646651605392657,-0.030290498424114
"1124",-0.0232209229888738,-0.141680994972887,0.0461427648636543,0.0451220032811408,-0.00427820840673447,-0.000223721063565072,-0.0294053270647185
"1126",-0.0218378887756881,-0.13884321939741,0.04622088639185,0.0433279099803913,-0.00672321369189272,-0.00125635368637398,-0.0283161540152516
"1128",-0.020163969727546,-0.13537163333661,0.0463297601173259,0.0412503934705467,-0.00955162440413954,-0.00243251410551398,-0.0269394698977154
"1130",-0.0181676732062795,-0.131184447603484,0.0464748768379624,0.0388942373252746,-0.0127443190261849,-0.00371676126052722,-0.0252901348993478
"1132",-0.0158463432243595,-0.126258914106577,0.0466553063537139,0.0362883295541739,-0.0162400474074375,-0.00506742482182603,-0.0233783130927756
"1134",-0.0132289988619956,-0.120641643058478,0.0468596209710398,0.0334651841273082,-0.0199593295270414,-0.00645030443414302,-0.021206120114902
"1136",-0.0103648462497809,-0.114423091833237,0.0470802703275652,0.0304986146557151,-0.0237709230912365,-0.00781240010931046,-0.0187865339476183
"1138",-0.00732483384642366,-0.107743133598955,0.0473161148850367,0.0275048693565245,-0.0275043983968038,-0.00908026070367578,-0.0161147642242371
"1140",-0.0041955997495559,-0.100783339101401,0.0475709604607732,0.0246325494785475,-0.0309617215135839,-0.0101501994771572,-0.0131757137759831
"1142",-0.00107334702266911,-0.0937567280993566,0.047847066284584,0.0220190530155033,-0.0339774317588119,-0.0109499332382602,-0.00999137874785857
"1144",0.00195006209953596,-0.0868736392813531,0.0481515333621271,0.0197887309971006,-0.0364272108468315,-0.0114326230551602,-0.00661387868685349
"1146",0.00480343376518095,-0.0803014727002698,0.0485032691390028,0.0180679033375149,-0.0382079194907032,-0.0115465189060157,-0.00308866317638558
"1148",0.00743351894885629,-0.0741729712235525,0.0489153375701122,0.0169309494778833,-0.0392874830661861,-0.0112921179802061,0.000418912316801915
"1150",0.00980863841142135,-0.0685756776687162,0.0493943980122006,0.0164075222409697,-0.0396800877107436,-0.0106917918408969,0.00375179641203985
"1152",0.0119162662725931,-0.0635527090608608,0.0499434330501777,0.0164918156287858,-0.0394353180951837,-0.00977675029533076,0.00686544155489799
"1154",0.0137545085377686,-0.0591233971755402,0.0505480790343521,0.0170972690747322,-0.0386800049379141,-0.0086371815180538,0.0096663461752484
"1156",0.015340449621154,-0.0552602806396939,0.0511929586111879,0.0181198975777017,-0.0375373237699066,-0.00735587439075457,0.0120761820040367
"1158",0.0167019118932539,-0.0519083474427608,0.0518632992039751,0.0194609249232978,-0.0361183313096065,-0.00598672137564925,0.0140593015516174
"1160",0.0178694107917563,-0.0490049484461185,0.0525407205986415,0.0210156728121365,-0.0345378209817951,-0.00458732807943481,0.0155921417875759
"1162",0.0188728440453817,-0.0464866402956988,0.0532069472977893,0.0226796533249303,-0.0328928540123768,-0.00320748661394606,0.016741955022571
"1164",0.0197425145630145,-0.0442857136007791,0.0538505527613875,0.0243724325482428,-0.0312515152601801,-0.00187556388614156,0.017578282981187
"1166",0.0205091572210819,-0.042330981380621,0.0544692028778551,0.0260541820527123,-0.0296449226404111,-0.000594285765874048,0.0181551599546499
