"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10"
"1100",0.402387499192471,0.32321561603811,0.248590130743968,0.429036386653597,0.467721993405087,0.468942569127608,0.46770625454215,0.470005240664204,0.537522350494711,0.537799243362581
"1102",0.456516761255509,0.366618323847958,0.282393361890011,0.487496749459224,0.523496040864469,0.524342261313287,0.522492078004664,0.527686020922955,0.569280995539195,0.568986044637353
"1104",0.510646023318544,0.410026163079476,0.316255718796003,0.5459725745181,0.579604715723854,0.580087135914815,0.577801486354742,0.58612082599715,0.607722687491668,0.606810622703216
"1106",0.564775285381584,0.453437660033518,0.35016004854667,0.604459374359118,0.635959454824391,0.636086446879824,0.63349735493231,0.645104785458984,0.651665801090985,0.650115424106942
"1108",0.618904547444594,0.496851855951093,0.384095236394077,0.66295424435431,0.692500187634921,0.69227845188925,0.68948603669334,0.704499979660025,0.700075143209998,0.697881019587831
"1110",0.673033809507645,0.540268100192721,0.418053767760137,0.721455221546157,0.749184804684969,0.748619760887811,0.745701579655198,0.764210529909293,0.752088780915389,0.749254756636844
"1112",0.740865212340018,0.594707731219959,0.460649198051084,0.796884749296023,0.826272334454356,0.824675996286802,0.821392794777719,0.838957915419075,0.827318730746304,0.822939345357112
"1114",0.807702170404282,0.64829822889799,0.502275905795312,0.868261603210689,0.89875427380447,0.895933140100793,0.892306461921555,0.907899788254408,0.897857348825163,0.892210484047985
"1116",0.899018906818623,0.72147893647397,0.558501451764954,0.960481032360399,0.991807838603104,0.987677263543136,0.983654248568455,0.997050165562607,0.989509649525264,0.982805259202448
"1118",1.03238027070504,0.828353194519158,0.64012919596885,1.09106709722062,1.12391873988633,1.11824884848456,1.11371347559471,1.12433152212434,1.12248926747613,1.11466509545531
"1120",1.21108119320451,0.971574059048386,0.74884447377613,1.25709018215563,1.29169250809273,1.28437001838211,1.27922418943025,1.28750787998586,1.29292911274997,1.28388343364561
"1122",1.4368727547471,1.15263230423513,0.886259204417161,1.46032564276569,1.49553632775095,1.48644747682265,1.48055202560193,1.48750403941528,1.49659539948424,1.48616021741254
"1124",1.71232356497034,1.37365948083681,1.05435754410932,1.7031270015469,1.73736641067052,1.72619417727509,1.71937694700139,1.72542938892853,1.73210443337096,1.72019024968198
"1126",2.03976565320057,1.63664866407836,1.25466316576845,1.98079054338664,2.01101422989501,1.99751184424843,1.98956502898504,1.99584137117372,1.9906485282875,1.9774846438321
"1128",2.41254121261291,1.93648879236413,1.4838093084065,2.28201652486869,2.30421871999428,2.28817563342106,2.27896247465861,2.2863021405583,2.26373115694943,2.24971162956474
"1130",2.81301299720145,2.25927725387827,1.73217139512503,2.58966728886653,2.60006575388022,2.58117207166068,2.57070297585122,2.57837440080409,2.5397247468175,2.52494748856718
"1132",3.21592104183053,2.58491362977249,1.98529483079066,2.88385672896777,2.87923635102529,2.85720920573853,2.84559077786154,2.85168795135755,2.80032545055798,2.78450562418128
"1134",3.59644252337593,2.89367960539932,2.22911805048955,3.14181687298499,3.11974732241103,3.09452295983634,3.08193324023418,3.08441491492494,3.02331951025679,3.00611502551533
"1136",3.93134609571657,3.16722271495473,2.45102310864553,3.34061534265598,3.29872412075938,3.27066260311976,3.2573571723795,3.25503087334436,3.18658698535618,3.16803853725423
"1138",4.19655282293527,3.38635658034446,2.63755849701529,3.46181463364767,3.39906248175591,3.36885598559645,3.35515630372026,3.34738153185738,3.27433825977368,3.25467609194178
"1140",4.37113163076936,3.53420719753895,2.77649891386776,3.49357316364888,3.41118973315486,3.37978649319104,3.36604635293795,3.35317171942455,3.27820185889483,3.25790059891531
"1142",4.44277693644547,3.60073181736307,2.86037242308005,3.43152915426506,3.33234925347282,3.30085849333983,3.28743822202984,3.27043763209828,3.19627115055554,3.17590180675817
"1144",4.40899911187142,3.58369838248937,2.88717361537049,3.28046390451247,3.16892627630342,3.1384443134826,3.12568414666768,3.10546886821288,3.03478494636554,3.01496849165397
"1146",4.27542407991725,3.48714219862374,2.85824563897787,3.05489744429583,2.9366599149864,2.90813253579179,2.89631647886978,2.87355859291277,2.80857429762858,2.78982037328938
"1148",4.0563077370124,3.32201087989594,2.77975087834159,2.77592792531251,2.65667136543225,2.63081528133108,2.62013525522463,2.596060487181,2.53829398471066,2.52109877284589
"1150",3.7716285097461,3.10383278783874,2.6611825108069,2.4687563610696,2.35387278099743,2.3310701188473,2.32162059654648,2.29741027010176,2.24760030066863,2.23228505522544
"1152",3.44260064663381,2.84880086817755,2.51083517991848,2.1585842417466,2.05256245350821,2.03288113176418,2.02467408096771,2.00115135670862,1.95897618776876,1.94557519051607
