"","y.3.comps"
"(Intercept)",12.062
"750",-0.0367738463882754
"752",-0.0367738463882689
"754",-0.0367738463882604
"756",-0.0367738463882744
"758",-0.0367738463882697
"760",-0.036773846388268
"762",-0.0299425085594397
"764",-0.0244721847145657
"766",-0.0203326192623477
"768",-0.0163705779004144
"770",-0.0106619704734619
"772",-0.00239416508720197
"774",0.00570407879746222
"776",0.00934562672333632
"778",0.0107905909203863
"780",0.0129332222381853
"782",0.0139758799383077
"784",0.014118020179744
"786",0.0158852864266532
"788",0.0194177491934811
"790",0.0224862861879904
"792",0.0199938276977335
"794",0.0116461150930528
"796",0.00465576673072498
"798",0.00104059167106511
"800",-0.000650131928776347
"802",-0.0033254304674896
"804",-0.0053366714405852
"806",-0.00687963728267369
"808",-0.00895495227272443
"810",-0.0106123463308512
"812",-0.0113749557079744
"814",-0.0115812321671814
"816",-0.0110892929812991
"818",-0.0101368457896747
"820",-0.0078612564088033
"822",-0.00462344363546085
"824",0.000360699185500737
"826",0.00947827350285653
"828",0.0350298269813854
"830",0.0743493873822135
"832",0.0375825423492067
"834",0.0247116265876078
"836",0.0171485200666828
"838",0.0113657605027954
"840",0.00654445376875839
"842",0.000767150909410306
"844",-0.00637071917957694
"846",-0.0136939805915499
"848",-0.0204936801457606
"850",-0.0232142446353374
"852",-0.0166224098317308
"854",0.00722819352678621
"856",0.0238090289436214
"858",0.0250906398412998
"860",0.0242637399967606
"862",0.0227601424600616
"864",0.0219922116136459
"866",0.022837093215697
"868",0.024711690899078
"870",0.0270090773205181
"872",0.029289879681181
"874",0.0319160554688456
"876",0.0355961205423384
"878",0.0405949849008202
"880",0.0473694211411446
"882",0.0540181595912147
"884",0.060529488182066
"886",0.0659309743034897
"888",0.068411789194014
"890",0.0647746574459293
"892",0.0516170828541616
"894",0.025327859597841
"896",-0.00835245705251847
"898",-0.0326033508597716
"900",-0.0441494673832668
"902",-0.0474167155292815
"904",-0.0457483844434218
"906",-0.0424329572970537
"908",-0.0381088818430915
"910",-0.0337665679121582
"912",-0.0294318780625532
"914",-0.02524014217875
"916",-0.0211724929921573
"918",-0.017426100575362
"920",-0.0139489252173172
"922",-0.0107253471663661
"924",-0.00779235963686093
"926",-0.00520005758290058
"928",-0.00294962478548819
"930",-0.00130966199637734
"932",-0.000400253839373137
"934",-0.000343200854894263
"936",-0.000813287030615426
"938",-0.00146150862836621
"940",-0.00163801078085383
"942",-0.00091601339748223
"944",0.00125072594927095
"946",0.00645501020659868
"948",0.0196214706344711
"950",0.0401899995213646
"952",0.0302595348541865
"954",0.0220191144604399
"956",0.017557952232358
"958",0.0146271880235446
"960",0.0123055851274991
"962",0.0101989421471993
"964",0.00805514197434172
"966",0.00576657168204955
"968",0.00322969929316849
"970",0.000526253127739874
"972",-0.00215895430741381
"974",-0.00447579714551701
"976",-0.00625918156982159
"978",-0.00750188744440306
"980",-0.00847302574382884
"982",-0.00919387480134915
"984",-0.0096988197419681
"986",-0.00990414365309351
"988",-0.00982637554265247
"990",-0.009595155016442
"992",-0.00933328508241539
"994",-0.00904435105871689
"996",-0.00877592598569256
"998",-0.00864563493288107
"1000",-0.00851807314291634
"1002",-0.00829950679007549
"1004",-0.00801348607083382
"1006",-0.00764364958975746
"1008",-0.00749174781326786
"1010",-0.00767515539829608
"1012",-0.00834829693079255
"1014",-0.00992255935730381
"1016",-0.0125318602585829
"1018",-0.0167212570730555
"1020",-0.0215449842295777
"1022",-0.0239260546685415
"1024",-0.0210853723133835
"1026",-0.0162381981040915
"1028",-0.0125628580490689
"1030",-0.010191968422567
"1032",-0.00854167776595746
"1034",-0.00760043196338471
"1036",-0.00723198175960155
"1038",-0.00724726442962626
"1040",-0.00730491344990879
"1042",-0.00751576604784024
"1044",-0.00769092710307203
"1046",-0.00797228975390354
"1048",-0.00853979983174846
"1050",-0.00924182958901102
"1052",-0.00973652973495705
"1054",-0.0100929675883566
"1056",-0.0103093394891848
"1058",-0.0103838798709573
"1060",-0.0102510544976696
"1062",-0.0098870022805437
"1064",-0.00926832391061424
"1066",-0.00861712644032863
"1068",-0.00788161645762553
"1070",-0.00718323565050095
"1072",-0.00634479186841471
"1074",-0.0053889498234969
"1076",-0.0043285777166191
"1078",-0.0032966531289205
"1080",-0.00227519849930983
"1082",-0.00104334024586502
"1084",0.000298952251030304
"1086",0.00127843065186107
"1088",0.00121132209286781
"1090",0.00121132209286499
"1092",0.00121132209287066
"1094",0.00121132209287118
"1096",0.00121132209286651
"1098",0.0012113220928699
