"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10"
"750",1.02994738230004,1.1664529981846,1.46907129565682,1.42042513141601,1.47519768817268,1.47428573055032,1.47072613589245,1.52479552754948,1.51585361443743,1.56716358888807
"752",0.958156666084662,1.11329195986536,1.40279319836001,1.35541109985493,1.39211639345023,1.39122044157616,1.38755478594219,1.42076892867768,1.41307240330003,1.42853958976002
"754",0.890873942773816,1.0633148676719,1.33782519153806,1.29200968665892,1.31423967870399,1.31336707492471,1.30974418012894,1.32586098398257,1.31951590655125,1.31699551627041
"756",0.828099212367497,1.01633628134397,1.27404879883351,1.23006741825029,1.24105598337346,1.24021360665059,1.23677940347405,1.23980744323856,1.23451880881839,1.22812420836112
"758",0.769832474865695,0.972158960244793,1.2113622228908,1.16946124645078,1.17205210825544,1.17124654076244,1.16815135523895,1.16230060639378,1.1575062706367,1.15676736411472
"760",0.716073730268429,0.930577018709962,1.14968598894641,1.1101086030002,1.10673324206203,1.10597104844477,1.10337986922688,1.09299665180066,1.08807321055776,1.09763827252901
"762",0.669869436402061,0.892131006637125,1.08891748621444,1.05218872564812,1.04561480757032,1.0449189909942,1.04368426392239,1.03307951355482,1.02817963025308,1.05356473510581
"764",0.62704408985011,0.855512009025765,1.02939813537011,0.995562997314984,0.986731756687019,0.986125455118048,0.986923692345779,0.980526981330136,0.974792389531898,1.00642046305304
"766",0.586093402961214,0.820271491953668,0.970727664288594,0.940088819690911,0.929663240101103,0.929141051140039,0.931646987338943,0.934385245762259,0.929723948732662,0.957022437079106
"768",0.546486895819068,0.786088890359978,0.912547836127553,0.885610518688384,0.874346170964901,0.873841616289236,0.875628008116905,0.890440191008513,0.890005663974761,0.906914736256403
"770",0.508136778046054,0.752651311630328,0.854751363120052,0.832431763786465,0.821021442857256,0.820434069627951,0.818354723051426,0.845200607727218,0.851475055897308,0.857632043266029
"772",0.470609934810288,0.719935453214996,0.798131667319897,0.781479717030204,0.770392727965031,0.769729345531832,0.765045418975639,0.802955748834788,0.817808055650512,0.815805849131691
"774",0.432695776176655,0.688257319735092,0.744065544748489,0.733842678014133,0.723458181980502,0.722873361635723,0.722340382077553,0.771268632199398,0.795258477457909,0.791355686266808
"776",0.393078074303469,0.658057601452617,0.693674460668366,0.690288385683338,0.681075542604741,0.68079335886792,0.693600603498424,0.751518613787147,0.780330227569297,0.781509205090168
"778",0.351400701361541,0.629901875066333,0.647859915102233,0.651461239479916,0.643816437747449,0.644049953612895,0.678539328467179,0.740116315138906,0.765485647435791,0.772501170490638
"780",0.307296720153812,0.604162438740582,0.6072486291473,0.617856933830806,0.612132724964711,0.612951994412393,0.671335225304544,0.731784364648751,0.747712054911946,0.755623747347895
"782",0.260151307400654,0.581619333910752,0.573166838042318,0.589753541503756,0.586974846724505,0.588052834806669,0.657677062641063,0.720308571745688,0.728761526011259,0.735540027315459
"784",0.209821335833379,0.563032984638231,0.54658358709514,0.56765783824731,0.569152042907481,0.570053798854839,0.635032986755646,0.701646628447495,0.704358467095563,0.708632801709493
"786",0.156760096189758,0.549219730944552,0.528480292184818,0.552188602978902,0.55909666601741,0.559566352641618,0.610453153209124,0.677017544836309,0.674897855320044,0.674661466855662
"788",0.10187725324019,0.540827196445381,0.51954836694933,0.543826111977634,0.556877837942444,0.55687968056632,0.590394311427791,0.652094038185849,0.648224246794253,0.645013304007956
"790",0.0467170482769387,0.537866710153011,0.51955159248413,0.542620024276237,0.561781934882903,0.561464958398179,0.580791169806361,0.632352546050285,0.630433789146981,0.628066340417285
"792",0.00740945123344772,0.539728837893003,0.527321562306378,0.547918450560879,0.573075193113906,0.572592499626612,0.58085045056599,0.621951215007429,0.623561679895685,0.623824694154185
"794",0.0602110310092549,0.546069570869393,0.541471532535011,0.557668311326639,0.589175021725001,0.588682417341667,0.589210422819058,0.621784942687654,0.626315009400067,0.627677400240713
"796",0.11066065264747,0.555668588211717,0.559906861799009,0.570401567799751,0.607678592157986,0.607314458858401,0.604246999718573,0.628159639618234,0.636091697239621,0.636860815918765
"798",0.158190004425408,0.56737241340709,0.580986232877839,0.585406765863988,0.627291654039476,0.62713038009837,0.623339571195634,0.637970055760502,0.649991048922845,0.649690203416106
"800",0.201957410354331,0.579448469086594,0.602837519281809,0.601793204902901,0.647107169493832,0.647165114863829,0.644025208116037,0.650498053582432,0.666083215795839,0.664851923600769
"802",0.241918013525995,0.591435434799524,0.624353424875791,0.618014068949739,0.667308101811367,0.66768436376759,0.666852374872646,0.668299493261979,0.683954395428371,0.681091203791996
"804",0.277547055338415,0.602078759154807,0.644267060703418,0.632974880083546,0.685772116274577,0.686503316134616,0.689018191706601,0.686386450907778,0.702144265820311,0.698499632041808
"806",0.308078285360447,0.610234431928474,0.661316895909963,0.645617186385648,0.70118205907326,0.702261313279439,0.708212705043588,0.702515297274219,0.717935023686991,0.714266797292843
"808",0.333169198150298,0.615083836604827,0.674749266369718,0.655437511702022,0.712296193293388,0.713660207392892,0.722172008980591,0.714821792721215,0.729510087806773,0.726219941642341
"810",0.351639792046698,0.615386015661371,0.683566826996097,0.661517128773965,0.718045285228723,0.719602477285981,0.729275480106636,0.722290074851488,0.736042223845583,0.73326435645928
"812",0.361960920867804,0.609294925960682,0.686472985458705,0.66262241398092,0.717440281651718,0.719144824533693,0.729433413815191,0.724817495569311,0.735414562087921,0.733345893005963
"814",0.3631133776216,0.595609718218353,0.682208116741289,0.657239923298019,0.709290866105694,0.711096570031512,0.721358970775444,0.720820584646422,0.726753503082936,0.726114037123026
"816",0.352700168410281,0.571727352027671,0.669038922425211,0.643808800434031,0.690856328485326,0.692612059894668,0.700800856710037,0.707766596247213,0.710242699310149,0.7110151292645
"818",0.328241012665955,0.535388362222807,0.645551143327443,0.620876546060147,0.660850577008676,0.66240150222874,0.66705981463795,0.686124984743722,0.68591767025983,0.686993801974337
"820",0.286713484108353,0.484855172579994,0.609760448850413,0.586289490231842,0.617986901702424,0.619175589997727,0.619229349573406,0.657079036432965,0.654867290402335,0.6548727705354
"822",0.228081144892161,0.42096622275687,0.562523231588475,0.540883826174719,0.563841864530857,0.564576685810888,0.561459490174263,0.624591836006888,0.621205000178,0.62018009074799
"824",0.153614623796622,0.346572631642031,0.507138069940584,0.487943115820302,0.501930419747165,0.502176076526907,0.500763336898485,0.59390171621175,0.590426328484305,0.588249240154226
"826",0.0676441653982327,0.269849827778127,0.450555699485268,0.434269481062345,0.440356413358949,0.44023298028443,0.448287528170429,0.568840629168447,0.567311580330578,0.564432202250759
"828",0.0229999587372489,0.206390906203216,0.401943527319308,0.389022529775844,0.389059876717126,0.388753713768531,0.412921094770683,0.551037254216689,0.555492901278117,0.552640407476484
"830",0.110815029730669,0.178161219678605,0.369449394147034,0.360561937132987,0.357003954778448,0.356702695355041,0.397007853835022,0.537603589415724,0.553221568183951,0.550831996473671
"832",0.188502475372105,0.192074080653609,0.356352763275301,0.351818799221245,0.346912238482016,0.346704083100449,0.395292167812691,0.525620373098413,0.55759204862676,0.556123413467693
"834",0.250440103077371,0.225939190042251,0.357583954626261,0.357468967390703,0.352485746841903,0.352334675683341,0.397643169193838,0.509990622463698,0.563359639269503,0.56274138970546
"836",0.294516048503775,0.258721719260864,0.365086043150615,0.368617006485464,0.363925019329834,0.363750185213514,0.396739916147486,0.487526087646306,0.563147378921726,0.563468741210522
"838",0.322070973141517,0.282754798718151,0.372595201038928,0.379154176551452,0.374634298385711,0.374377807441567,0.391285117449474,0.459030256087884,0.554424745191659,0.5561209226829
"840",0.336885307821144,0.297883765206463,0.378078977112777,0.387176008340421,0.382606513791098,0.382278926223899,0.385720677817196,0.429548653473483,0.542657179475616,0.545330915414936
"842",0.342500410483549,0.30603368417757,0.38208891464377,0.392098715008114,0.38753634034741,0.387211134709904,0.384923658646194,0.407202919498209,0.531634741950784,0.53455556352342
"844",0.343653330894179,0.311140088419811,0.386662755727255,0.395457142281707,0.39114148318003,0.390890752418194,0.391685372935281,0.39822353863334,0.523579978751283,0.526630138258214
"846",0.343803167374614,0.316353915212193,0.393700478845679,0.399265625092876,0.395512512154274,0.395367374102623,0.40540977972718,0.403641717656862,0.518975539127749,0.522353411093401
"848",0.344510580556119,0.323068392713049,0.403411674313443,0.404785404564027,0.402145589239563,0.402078421541232,0.42309063526778,0.418759736929508,0.513873080015007,0.517982054459108
