"","y.9.comps"
"(Intercept)",12.062
"750",-0.19819926702163
"752",-0.152675719399456
"754",-0.101313065039957
"756",-0.0436915719910473
"758",0.0203460013832965
"760",0.0905231254655183
"762",0.125098586879182
"764",0.152963923459456
"766",0.17248662563855
"768",0.154201369329945
"770",0.113517278429454
"772",0.0638499963233327
"774",-0.000729793552308206
"776",-0.0819273198335735
"778",-0.130211744435836
"780",-0.120452369222488
"782",-0.0844216161658854
"784",-0.0533690347405074
"786",-0.048950532043292
"788",-0.0611462005276647
"790",-0.0538870815173412
"792",-0.0114147810644952
"794",0.0397803693630315
"796",0.0689498540143885
"798",0.0425510125490673
"800",0.0382755667949949
"802",0.0758143576952719
"804",0.101897951988263
"806",0.0641696717481832
"808",-0.0129441077120258
"810",-0.122805608497401
"812",-0.200944884481651
"814",-0.255586060962116
"816",-0.274889819770837
"818",-0.25773871699731
"820",-0.242644366694907
"822",-0.202474442816021
"824",-0.155468534693959
"826",-0.101078707880745
"828",-0.0514771110690344
"830",0.00188433508645274
"832",0.0638116665426825
"834",0.131888215155459
"836",0.187654204172043
"838",0.241873846197325
"840",0.286497523606704
"842",0.286232389626162
"844",0.249242050687848
"846",0.192360160429981
"848",0.123827804992363
"850",0.0492506405047324
"852",-0.0223309684406644
"854",-0.0741112168773997
"856",-0.0978752305798626
"858",-0.116338737142675
"860",-0.107565531764099
"862",-0.0793817145270026
"864",-0.0698844057345517
"866",-0.0788479747566818
"868",-0.0889872169038421
"870",-0.0903129341216856
"872",-0.0858903214634221
"874",-0.0827759877367459
"876",-0.0686906726058219
"878",-0.0486434681007785
"880",-0.0261138710996087
"882",0.000559274249663018
"884",0.0404994508712429
"886",0.0903390432958503
"888",0.149232361831943
"890",0.207653698797851
"892",0.264533385680556
"894",0.30573949082037
"896",0.317736883128757
"898",0.325694336075302
"900",0.324158526307231
"902",0.305011182126922
"904",0.268888364026526
"906",0.219934096078483
"908",0.168982157805733
"910",0.119619097813013
"912",0.072112607496997
"914",0.0276202898076782
"916",-0.00528357427566892
"918",-0.0301293454359445
"920",-0.0388459831751858
"922",-0.0362682884350329
"924",-0.027940534339396
"926",-0.0148222406127638
"928",0.00204742316377158
"930",0.0192660340829437
"932",0.0347588620867213
"934",0.0445605313064386
"936",0.0480633541484155
"938",0.0477809835594124
"940",0.0440222159518802
"942",0.0376289563528702
"944",0.0288341222218064
"946",0.0207907295261672
"948",0.0138131510959898
"950",0.00892526863756751
"952",0.0055401763506851
"954",0.00501788668283365
"956",0.0047304097904366
"958",0.00584876531666823
"960",0.00775575394847349
"962",0.0110354415684699
"964",0.0140992041081756
"966",0.0145300560088893
"968",0.0170176440905702
"970",0.0221614707756191
"972",0.0213265882348295
"974",0.0179338230789036
"976",0.0168062486527764
"978",0.00609106856787654
"980",-0.0148926771765887
"982",-0.0404841387932936
"984",-0.0527430674237614
"986",-0.0537088876506481
"988",-0.0489576928460381
"990",-0.0404779843205043
"992",-0.0291830376703345
"994",-0.0252327818531997
"996",-0.0211904278118572
"998",-0.0160834445936409
"1000",-0.00990700961116572
"1002",-0.00767118988698441
"1004",-0.00906284456453208
"1006",-0.0126516414631647
"1008",-0.0160069779592882
"1010",-0.0172553029763378
"1012",-0.0185764064396642
"1014",-0.0198476339341128
"1016",-0.0220303365232298
"1018",-0.0238720860375189
"1020",-0.0240985395584602
"1022",-0.0215197094914861
"1024",-0.0183370387640286
"1026",-0.0142738526674716
"1028",-0.0109277704493786
"1030",-0.00811066910735593
"1032",-0.00465929436818951
"1034",-0.000375616458501853
"1036",0.00537691824939697
"1038",0.0120337838040211
"1040",0.019176677668072
"1042",0.0281351901298986
"1044",0.042068313109845
"1046",0.0600777252769079
"1048",0.0818915938015843
"1050",0.102879309226818
"1052",0.126221207161443
"1054",0.150234327345195
"1056",0.175968063221241
"1058",0.20406540378003
"1060",0.225650758539672
"1062",0.232817411185581
"1064",0.216234054450749
"1066",0.197443306739456
"1068",0.155655556509388
"1070",0.0227748208984014
"1072",-0.21412657563372
"1074",-0.240896333835039
"1076",-0.198633677831812
"1078",-0.150880115513733
"1080",-0.103085622993575
"1082",-0.0555403094004438
"1084",-0.0160776276308632
"1086",0.00632570864214745
"1088",0.00504831690485464
"1090",0.0150998729588951
"1092",0.0235753339959403
"1094",0.0308143926787273
"1096",0.0370666382854978
"1098",0.0425192970639937
